Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
27.1,-26.7,1339,20120830,28.16,10.86,37.45,9.24,0.5,2.55,20.71,0.00,5.49
27.1,-26.7,1339,20120831,28.75,11.09,37.09,11.18,0.52,3.02,20.83,0.00,6.02
27.1,-26.7,1339,20120901,20.51,7.19,37.98,12.57,0.44,2.77,21.51,0.00,4.69
27.1,-26.7,1339,20120902,24.94,2.82,54.35,8.54,0.44,2.08,22.02,0.00,4.64
27.1,-26.7,1339,20120903,25.21,8.95,71.15,11.55,0.56,2.58,21.87,0.00,5.15
27.1,-26.7,1339,20120904,25.41,3.68,33.13,9.07,0.31,1.55,22.52,0.00,4.36
27.1,-26.7,1339,20120905,19.54,8.64,76.81,44.54,1.04,3.61,13.55,7.17,3.23
27.1,-26.7,1339,20120906,12.05,6.94,91.71,77.37,1.02,2.93,4.65,43.71,1.20
27.1,-26.7,1339,20120907,18.03,6.4,85.43,37.37,0.85,3.47,16.92,0.38,3.48
27.1,-26.7,1339,20120908,19.57,5.47,85.63,32.73,0.84,1.4,16.79,0.00,3.00
27.1,-26.7,1339,20120909,23.86,6.6,71.97,19.95,0.75,2.05,22.31,0.00,4.42
27.1,-26.7,1339,20120910,21.97,6.11,53.47,12.83,0.49,1.91,23.08,0.00,4.43
27.1,-26.7,1339,20120911,26.12,3.97,60.43,9.59,0.65,1.8,23.11,0.00,4.64
27.1,-26.7,1339,20120912,26.26,9.95,80.46,19.33,1,3.68,22.03,0.00,5.50
27.1,-26.7,1339,20120913,27.93,11.76,58.29,23.28,0.83,3.65,21.7,0.00,6.24
27.1,-26.7,1339,20120914,27.49,6.31,70.07,12.91,0.83,2.87,23.12,0.02,5.49
27.1,-26.7,1339,20120915,19.44,10.32,73.87,53.48,1.09,2.97,11.03,5.78,2.96
27.1,-26.7,1339,20120916,20.97,9.72,73.41,36.07,0.9,2.68,18.25,0.05,4.04
27.1,-26.7,1339,20120917,22.97,8.17,83.6,26.24,0.85,1.81,23.15,0.00,4.33
27.1,-26.7,1339,20120918,26.58,10.19,48.49,22.91,0.75,2.38,21.13,0.03,5.19
27.1,-26.7,1339,20120919,27.62,10.51,55.81,11.06,0.56,1.86,24.21,0.00,5.33
27.1,-26.7,1339,20120920,29.84,10.92,33.14,14.48,0.68,3.09,20.88,0.01,6.35
27.1,-26.7,1339,20120921,29.02,12.86,54.6,20.35,1.01,2.03,20.93,1.17,5.12
27.1,-26.7,1339,20120922,28.11,10.89,88.65,24.66,0.92,3.28,21.51,3.96,5.91
27.1,-26.7,1339,20120923,23.68,6.66,55.43,14.41,0.49,2.13,25.33,0.00,5.18
27.1,-26.7,1339,20120924,23.7,6.44,40.55,14.68,0.49,2.32,24.81,0.00,5.27
27.1,-26.7,1339,20120925,28,7.85,41.01,11.42,0.56,1.59,25.29,0.00,5.22
27.1,-26.7,1339,20120926,28.61,12.5,48.84,16.12,0.75,3.2,24.91,0.00,6.65
27.1,-26.7,1339,20120927,30.85,15.11,42.03,18.49,0.98,3.94,23.45,1.13,7.33
27.1,-26.7,1339,20120928,25.7,9.37,66.49,12.52,0.78,3.93,20.51,4.84,5.96
27.1,-26.7,1339,20120929,20.2,5.33,53.25,16.79,0.43,2.52,26.24,0.00,5.12
27.1,-26.7,1339,20120930,25.7,4.4,46.34,8.31,0.37,1.31,26.74,0.00,4.93
27.1,-26.7,1339,20121001,28.34,6.46,36.14,8.91,0.46,1.52,26.68,0.00,5.41
27.1,-26.7,1339,20121002,31.14,9.74,37.49,8.13,0.48,2.06,26.72,0.00,6.35
27.1,-26.7,1339,20121003,32.51,12.2,25.3,6.47,0.43,2.21,26.89,0.00,6.78
27.1,-26.7,1339,20121004,33.08,14.08,26.09,8.31,0.5,1.63,25.59,0.00,6.06
27.1,-26.7,1339,20121005,32.71,14.1,26.99,9.86,0.55,1.39,25.3,0.00,5.70
27.1,-26.7,1339,20121006,33.69,16.78,30.06,10.08,0.68,2.68,24.86,0.00,7.36
27.1,-26.7,1339,20121007,34.98,18.05,28.5,5.1,0.48,1.93,26.98,0.00,6.90
27.1,-26.7,1339,20121008,31.28,16.05,33.31,16.37,0.81,4.07,25.52,0.09,8.17
27.1,-26.7,1339,20121009,29.17,15.1,76.53,36,1.37,3.45,23.02,4.88,6.13
27.1,-26.7,1339,20121010,28.89,15.52,75.29,35.94,1.22,3.6,22.04,2.03,6.33
27.1,-26.7,1339,20121011,28.67,11.63,47.91,15.37,0.86,2.32,21.54,0.32,5.66
27.1,-26.7,1339,20121012,24.41,12.08,88.22,48.53,1.34,2.85,16.7,12.97,4.09
27.1,-26.7,1339,20121013,25.72,10.82,88.21,28.92,1.11,1.56,24.8,0.01,4.90
27.1,-26.7,1339,20121014,24.98,11.41,81.52,30.08,1.18,2.39,21.08,0.02,4.71
27.1,-26.7,1339,20121015,26.16,13.59,64.02,34.85,1.13,2.67,21.49,0.13,5.31
27.1,-26.7,1339,20121016,29.33,13.08,75.37,24.49,1.34,2.18,22.99,9.01,5.44
27.1,-26.7,1339,20121017,27.64,13.96,79.53,35.22,1.44,3.96,23.81,4.19,5.89
27.1,-26.7,1339,20121018,27.13,13.25,82.86,19,0.98,2.15,28.28,0.07,6.08
27.1,-26.7,1339,20121019,30.55,10.19,54.05,16.21,0.68,2.6,27.66,0.00,6.98
27.1,-26.7,1339,20121020,27.35,9,30.81,17.37,0.79,2.02,28.45,0.68,6.02
27.1,-26.7,1339,20121021,23.07,14.96,80.32,55.41,1.45,3.52,16.28,8.13,4.10
27.1,-26.7,1339,20121022,28.03,12.3,86.29,10.66,0.78,1.98,27.54,3.51,6.15
27.1,-26.7,1339,20121023,25.33,8.64,54.88,34.13,1.1,2.67,23.67,9.41,5.15
27.1,-26.7,1339,20121024,20.68,13,81.63,55.43,1.28,3.28,13.37,1.88,3.45
27.1,-26.7,1339,20121025,20.15,12.73,71.55,52.85,1.21,4.02,16.23,4.91,3.92
27.1,-26.7,1339,20121026,27.45,12.36,75.27,30.73,1.2,2.8,24.06,2.42,5.75
27.1,-26.7,1339,20121027,28,13.2,76.98,34.14,1.46,3.3,22.34,4.12,5.53
27.1,-26.7,1339,20121028,30.54,15.14,81.38,20.2,1.33,3.31,25.57,0.05,6.82
27.1,-26.7,1339,20121029,28.75,15.56,70.42,29.39,1.42,3.91,25.28,16.11,6.59
27.1,-26.7,1339,20121030,26.47,13.88,71.51,21.79,0.98,3.97,26.78,0.20,6.93
27.1,-26.7,1339,20121031,23.21,8.75,65.4,28.07,0.82,2.9,27.49,0.00,5.76
27.1,-26.7,1339,20121101,20.18,9.39,64.41,40.52,0.89,2.78,18.59,0.63,4.25
27.1,-26.7,1339,20121102,22.97,9.42,62.12,34.39,0.95,2.88,24.86,0.49,5.28
27.1,-26.7,1339,20121103,27.83,12.34,53.99,18.88,0.8,3.45,28.37,0.00,7.28
27.1,-26.7,1339,20121104,29.82,13.07,44.49,12.99,0.71,2.69,27.79,0.00,7.19
27.1,-26.7,1339,20121105,32.17,15.7,25.01,10.38,0.62,3.01,26.23,0.00,7.93
27.1,-26.7,1339,20121106,34.08,17.11,29.86,5.93,0.47,2.47,29.91,0.00,8.14
27.1,-26.7,1339,20121107,31.55,13.97,45.94,13.81,0.87,2.82,23.32,0.16,6.98
27.1,-26.7,1339,20121108,24.77,15.93,76.06,41.82,1.39,3.47,20.98,8.60,5.23
27.1,-26.7,1339,20121109,26.75,13.98,73.71,40.28,1.37,3.92,22.03,9.81,5.74
27.1,-26.7,1339,20121110,27.53,13.76,80.29,35.54,1.46,2.2,25.75,6.75,5.57
27.1,-26.7,1339,20121111,28.04,14.94,77.65,34.6,1.45,3.07,25.19,0.17,6.04
27.1,-26.7,1339,20121112,27.94,17.09,66.05,37.23,1.46,1.69,20.12,2.62,4.88
27.1,-26.7,1339,20121113,29.17,16.2,73.61,29.07,1.38,2.16,20.6,2.17,5.40
27.1,-26.7,1339,20121114,29.03,14.39,80.82,36.95,1.42,2.19,25.64,1.35,5.89
27.1,-26.7,1339,20121115,30.16,15.53,68.27,27.12,1.23,2.44,27.25,0.36,6.68
27.1,-26.7,1339,20121116,32.27,17.24,49.09,21.35,1.24,2.56,25.75,2.09,7.02
27.1,-26.7,1339,20121117,32.89,15.58,73.28,15.89,1.03,2.65,29.87,0.00,7.79
27.1,-26.7,1339,20121118,33.49,17.01,73.38,17.75,1.03,3.44,29.11,0.00,8.55
27.1,-26.7,1339,20121119,34.4,17.33,64.31,16.8,1.06,2.52,30.51,0.00,8.08
27.1,-26.7,1339,20121120,35.12,15.39,43.67,9.83,0.66,1.79,30.63,0.00,7.49
27.1,-26.7,1339,20121121,33.98,16.7,29.61,10.1,0.66,2.5,28.07,0.00,7.95
27.1,-26.7,1339,20121122,30.51,17.64,73.92,33.34,1.46,3.29,20.21,7.82,6.28
27.1,-26.7,1339,20121123,30.43,16.73,78,28.31,1.39,2.87,23.63,1.44,6.47
27.1,-26.7,1339,20121124,23.86,15.27,83.67,73.06,1.63,2.26,14.66,25.43,3.54
27.1,-26.7,1339,20121125,24.38,11.82,91.19,20,0.84,1.79,31.92,0.08,6.18
27.1,-26.7,1339,20121126,27.38,8.43,49.48,12.23,0.55,1.44,32.67,0.00,6.39
27.1,-26.7,1339,20121127,29.63,10.48,54.19,16.77,0.82,1.56,32.01,0.00,6.66
27.1,-26.7,1339,20121128,30.09,15.09,56.71,22.97,1.01,3.05,29.52,0.20,7.60
27.1,-26.7,1339,20121129,31.62,16.56,46.9,14.02,0.85,3.03,28.36,0.94,8.01
27.1,-26.7,1339,20121130,31.58,17.02,37.07,17.18,0.9,3.6,26.17,0.02,8.19
27.1,-26.7,1339,20121201,20.83,15.29,76.52,54.55,1.46,3.86,9.57,9.38,3.12
27.1,-26.7,1339,20121202,18,14.14,90.33,74.68,1.5,3.66,7.8,25.81,2.10
27.1,-26.7,1339,20121203,23.78,12.89,82.66,49.53,1.35,1.68,18.38,4.54,4.02
27.1,-26.7,1339,20121204,26.99,12.88,80.71,38.44,1.44,2.52,25.91,1.03,5.63
27.1,-26.7,1339,20121205,28.92,14.02,77.28,31.75,1.35,2.75,29.19,8.40,6.69
27.1,-26.7,1339,20121206,26.18,14.52,75.01,45.25,1.43,2.53,25.88,4.29,5.63
27.1,-26.7,1339,20121207,28.43,13.77,81.65,33.82,1.32,2,28.72,1.21,6.22
27.1,-26.7,1339,20121208,29.94,13.94,72.45,19.49,1.11,1.8,30.94,0.00,6.77
27.1,-26.7,1339,20121209,30.2,16.04,59.49,24.85,1.19,2.25,29.01,1.03,6.93
27.1,-26.7,1339,20121210,29.49,14.55,65.83,29.43,1.29,3.48,27.71,25.04,7.09
27.1,-26.7,1339,20121211,24.21,12.58,79.91,34.3,1.29,3.06,20.2,17.37,4.80
27.1,-26.7,1339,20121212,22.57,14.98,73.99,54.5,1.45,2.14,11.58,0.34,3.18
27.1,-26.7,1339,20121213,22.67,14.51,83.85,54.66,1.51,1.12,16.58,4.29,3.45
27.1,-26.7,1339,20121214,26.61,14.72,80.71,43.71,1.58,1.34,25.07,7.53,5.08
27.1,-26.7,1339,20121215,26.31,14.58,84.59,47.86,1.56,2.77,23.05,1.70,5.20
27.1,-26.7,1339,20121216,27.34,14.12,84.08,38.18,1.5,2.02,29.43,1.96,6.02
27.1,-26.7,1339,20121217,27.7,14.16,81.99,31.63,1.38,1.96,28.86,0.01,6.09
27.1,-26.7,1339,20121218,27.78,13.86,72.95,34.45,1.37,1.64,28.81,0.07,5.95
27.1,-26.7,1339,20121219,27.36,15.85,81.2,35.69,1.49,1.87,25.54,0.07,5.58
27.1,-26.7,1339,20121220,28.38,15.55,74.91,34.29,1.43,2.03,27.06,2.70,6.04
27.1,-26.7,1339,20121221,27.36,13.87,71.77,42.32,1.41,1.85,28.52,0.36,5.90
27.1,-26.7,1339,20121222,28.35,15.32,69.67,36.84,1.4,1.4,28.21,0.42,5.89
27.1,-26.7,1339,20121223,30.07,15.88,72.57,31.66,1.43,1.09,28.01,0.19,5.89
27.1,-26.7,1339,20121224,30.24,16.15,73.9,27.83,1.34,1.56,27.96,0.11,6.24
27.1,-26.7,1339,20121225,26.98,16.41,71.66,38.08,1.5,2.01,22.96,10.62,5.27
27.1,-26.7,1339,20121226,27.31,13.69,84.98,43.66,1.5,1.96,24.86,0.69,5.36
27.1,-26.7,1339,20121227,26.71,16,83.33,46.89,1.81,2.4,19.79,1.31,4.52
27.1,-26.7,1339,20121228,30.89,17.46,79.73,40.58,1.79,1.96,28,1.39,6.34
27.1,-26.7,1339,20121229,32.05,15.66,82.72,31.2,1.65,1.62,28.77,0.03,6.44
27.1,-26.7,1339,20121230,32.47,17.32,67.95,30.45,1.54,1.66,27.09,1.46,6.42
27.1,-26.7,1339,20121231,30.24,17.9,65.67,35.6,1.54,1.83,27.46,2.79,6.31
27.1,-26.7,1339,20130101,31.77,18.2,72.79,32.34,1.58,1.67,27.02,3.38,6.35
27.1,-26.7,1339,20130102,28.92,17.92,79.86,46.38,1.73,2.44,26.28,5.88,6.07
27.1,-26.7,1339,20130103,28.52,17.46,84.87,46.09,1.69,2.52,24.16,1.89,5.75
27.1,-26.7,1339,20130104,30.59,13.87,64.65,19.41,0.95,1.87,33.13,0.00,7.27
27.1,-26.7,1339,20130105,28.64,15.83,81.04,45.99,1.51,3.2,23.54,0.07,6.05
27.1,-26.7,1339,20130106,28.36,16.53,75.59,40.99,1.57,2.08,23.45,0.50,5.50
27.1,-26.7,1339,20130107,31.57,16.02,73.28,29.73,1.5,1.49,26.52,0.08,6.05
27.1,-26.7,1339,20130108,32.73,18.54,56.9,29.53,1.38,2.23,28.27,0.07,7.19
27.1,-26.7,1339,20130109,33.08,19.41,55.09,25.56,1.28,2.41,26.45,0.02,7.28
27.1,-26.7,1339,20130110,34.15,21.85,42.53,22.75,1.25,2.87,25.5,0.20,7.91
27.1,-26.7,1339,20130111,31.6,18.13,71.99,38.06,1.57,2.71,25.07,6.88,6.68
27.1,-26.7,1339,20130112,29.12,15.44,72.82,34.31,1.4,2.51,27.96,0.04,6.50
27.1,-26.7,1339,20130113,30.15,13.9,73.26,29.5,1.24,2.55,31.74,0.00,7.23
27.1,-26.7,1339,20130114,32.76,14.86,68.29,18.25,1.11,2.12,31.3,0.00,7.47
27.1,-26.7,1339,20130115,32.69,17.03,56.18,26.89,1.45,3.56,29.01,0.10,7.96
27.1,-26.7,1339,20130116,30.65,17.33,74.75,38.45,1.61,3.6,25.97,1.14,6.92
27.1,-26.7,1339,20130117,29.87,16.54,77.17,45.24,1.64,2.27,24.42,0.83,5.86
27.1,-26.7,1339,20130118,24.93,17.18,81.08,64.87,1.78,1.24,14.82,11.80,3.39
27.1,-26.7,1339,20130119,26.33,16.54,89.77,55.29,1.78,1.76,17.36,13.36,4.02
27.1,-26.7,1339,20130120,25.16,15.5,83.24,53.97,1.61,2.23,19.18,0.42,4.34
27.1,-26.7,1339,20130121,28.82,13.78,84.85,35.31,1.47,1.61,26.28,0.38,5.62
27.1,-26.7,1339,20130122,30.43,15.09,73.42,32.8,1.39,1.61,29.46,0.00,6.38
27.1,-26.7,1339,20130123,33.05,15.7,65.52,19.78,1.19,1.22,31.19,0.00,6.70
27.1,-26.7,1339,20130124,34.81,17.65,67.51,16.88,1.19,1.86,30.53,0.03,7.46
27.1,-26.7,1339,20130125,35.22,17.86,49.7,19.06,1.07,2.39,28.26,0.02,7.81
27.1,-26.7,1339,20130126,34.33,19.83,46.67,25.46,1.34,2.89,26.57,0.59,7.81
27.1,-26.7,1339,20130127,33.96,18.96,58.92,26.17,1.4,3.11,27.42,1.79,7.89
27.1,-26.7,1339,20130128,33.96,18.38,59.66,24.14,1.37,2.16,27.23,5.88,7.10
27.1,-26.7,1339,20130129,29.23,17.14,81.99,45.01,1.59,2.29,25.71,2.54,6.01
27.1,-26.7,1339,20130130,28.04,16.97,90.06,49.21,1.7,1.96,21.81,14.50,5.03
27.1,-26.7,1339,20130131,30.24,16.55,80.58,31.67,1.49,2.54,27.1,0.08,6.53
27.1,-26.7,1339,20130201,27.99,16.11,72.27,38,1.4,2.22,25.5,0.36,5.85
27.1,-26.7,1339,20130202,30.36,15.11,61.13,26.84,1.2,1.64,30.19,0.00,6.52
27.1,-26.7,1339,20130203,32.34,17.16,54.11,30.5,1.39,2.1,24.74,1.86,6.38
27.1,-26.7,1339,20130204,32,17.19,76.51,29.24,1.47,2.17,24.89,2.17,6.34
27.1,-26.7,1339,20130205,28,16.63,83.32,45.63,1.66,3.05,22.06,16.95,5.45
27.1,-26.7,1339,20130206,27.22,16.64,79.9,46.65,1.57,2.43,22.96,1.17,5.32
27.1,-26.7,1339,20130207,30.67,15.75,66.27,30.1,1.35,2.47,28.99,0.01,6.85
27.1,-26.7,1339,20130208,29.65,16.09,64.42,38.95,1.51,2.51,25.2,2.94,6.07
27.1,-26.7,1339,20130209,31.08,17.51,62.33,37.65,1.46,2.14,27.68,0.79,6.55
27.1,-26.7,1339,20130210,27.85,17.26,84.85,54.19,1.66,1.18,22.03,13.52,4.71
27.1,-26.7,1339,20130211,28.07,16.8,75.65,43.77,1.58,1.98,25.66,0.63,5.60
27.1,-26.7,1339,20130212,28.54,15.98,78.58,44,1.61,1.5,26.19,4.54,5.45
27.1,-26.7,1339,20130213,28.99,15.51,79.97,40.6,1.57,1.44,26.13,0.08,5.46
27.1,-26.7,1339,20130214,30.12,16.59,61.45,39.08,1.47,1.67,25.43,0.29,5.74
27.1,-26.7,1339,20130215,31.63,16.73,68.66,34.28,1.54,1.49,26.21,1.46,5.87
27.1,-26.7,1339,20130216,28.23,18.08,67.7,47.33,1.62,2.34,24.96,2.21,5.73
27.1,-26.7,1339,20130217,28.38,15.68,74.21,43.21,1.52,1.94,26.25,0.02,5.64
27.1,-26.7,1339,20130218,29.79,16.67,65.8,37.16,1.46,1.55,26.2,0.50,5.71
27.1,-26.7,1339,20130219,30.97,15.9,74.69,33.77,1.43,1.49,24.84,0.22,5.59
27.1,-26.7,1339,20130220,30.98,17.21,58.34,28.68,1.14,2.09,25.93,0.02,6.42
27.1,-26.7,1339,20130221,30.83,13.44,37.42,20.49,0.74,1.79,29.39,0.00,6.56
27.1,-26.7,1339,20130222,31.41,13.14,58.21,17.09,0.79,1.69,29.77,0.00,6.54
27.1,-26.7,1339,20130223,32.7,13.73,35.66,11.14,0.64,2.08,29.53,0.00,7.12
27.1,-26.7,1339,20130224,33.14,14.73,37.15,18.31,0.88,1.75,28.77,0.00,6.67
27.1,-26.7,1339,20130225,28.49,17.1,68.35,46.68,1.53,2.55,20.88,0.13,5.31
27.1,-26.7,1339,20130226,31.65,17.57,70.25,29.81,1.44,1.5,25.72,0.69,5.80
27.1,-26.7,1339,20130227,32.53,16.65,68.99,25.85,1.35,0.96,25.61,1.28,5.41
27.1,-26.7,1339,20130228,32.32,18.81,54.19,25.02,1.36,2.12,23.82,3.61,6.22
27.1,-26.7,1339,20130301,27.12,15.33,80.67,38.6,1.46,2.34,21.22,7.16,4.95
27.1,-26.7,1339,20130302,24.77,13.42,83.71,48.72,1.35,1.33,21.24,0.57,4.21
27.1,-26.7,1339,20130303,26.81,14.03,78.92,36.25,1.34,1.66,22.61,0.06,4.79
27.1,-26.7,1339,20130304,27.96,15,75.86,33.35,1.39,1.82,23.11,0.03,5.09
27.1,-26.7,1339,20130305,29.26,15.54,65.65,30.83,1.34,1.82,23.88,0.36,5.40
27.1,-26.7,1339,20130306,31.21,15.41,68.14,28.81,1.37,1.7,25.03,1.62,5.66
27.1,-26.7,1339,20130307,28.93,14.85,72.05,37.29,1.28,2.15,23.68,0.41,5.53
27.1,-26.7,1339,20130308,29.43,17.03,55.92,36.79,1.36,3.5,21.77,0.10,6.24
27.1,-26.7,1339,20130309,30.7,15.52,60.69,23.06,1.01,2,26.98,0.00,6.24
27.1,-26.7,1339,20130310,26.87,15.56,65.61,40.44,1.38,3.2,19.72,0.39,5.19
27.1,-26.7,1339,20130311,24.7,16.34,75.55,50.5,1.4,2.08,15.23,0.43,3.89
27.1,-26.7,1339,20130312,27.58,13.43,82.43,37.63,1.36,1.49,21.76,0.30,4.56
27.1,-26.7,1339,20130313,28.9,15.19,64.64,31.06,1.28,2.19,22.4,0.20,5.36
27.1,-26.7,1339,20130314,25.79,15.03,75.04,43.08,1.4,1.91,20.82,3.26,4.47
27.1,-26.7,1339,20130315,27.68,13.4,66.88,32.43,1.28,1.84,23.77,1.73,5.02
27.1,-26.7,1339,20130316,29.37,15.87,69.77,33.68,1.18,2.7,23.16,0.02,5.96
27.1,-26.7,1339,20130317,28.92,13.02,56.29,23.89,0.95,2.06,25.96,0.00,5.76
27.1,-26.7,1339,20130318,28.68,13.01,82.84,25.95,1.13,1.64,25.49,0.00,5.26
27.1,-26.7,1339,20130319,30.3,12.92,54.55,13.88,0.76,1.71,25.94,0.00,5.68
27.1,-26.7,1339,20130320,30.21,13.46,53.47,26.17,1.04,2.29,24.5,0.00,5.87
27.1,-26.7,1339,20130321,30.72,15.82,67.46,27.64,1.26,1.82,22.61,0.00,5.31
27.1,-26.7,1339,20130322,31.25,15.88,57.8,23.5,1.19,1.17,20.61,0.28,4.59
27.1,-26.7,1339,20130323,31.85,16.69,54.71,23.31,1.18,1.95,22.68,0.84,5.62
27.1,-26.7,1339,20130324,29.96,16.44,68.06,28.92,1.33,2.52,21.71,2.54,5.55
27.1,-26.7,1339,20130325,28.61,15.42,72.47,38.32,1.38,1.87,18.47,3.85,4.47
27.1,-26.7,1339,20130326,23.12,15.58,80.67,52.62,1.52,1.71,13.7,1.73,3.07
27.1,-26.7,1339,20130327,21.65,13.97,85.52,51.27,1.52,2.02,10.18,5.49,2.48
27.1,-26.7,1339,20130328,25.33,13.52,84.14,39.6,1.39,1.24,19.04,0.43,3.70
27.1,-26.7,1339,20130329,26,12.09,80.13,37.98,1.37,1.2,20.28,0.08,3.83
27.1,-26.7,1339,20130330,25.53,13.95,80.64,50.9,1.5,1.42,16.41,0.28,3.43
27.1,-26.7,1339,20130331,25.08,14.94,71.96,39.98,1.29,3.53,16.9,0.00,4.64
27.1,-26.7,1339,20130401,26.84,13.52,65.73,40.92,1.29,3.03,16.15,0.00,4.52
27.1,-26.7,1339,20130402,24.64,15.62,73.46,47.56,1.56,1.2,12.56,11.72,2.82
27.1,-26.7,1339,20130403,23.86,12.85,97.21,44.61,1.3,2,18.72,3.03,3.79
27.1,-26.7,1339,20130404,20.67,9.86,79.79,40.58,0.95,2.31,18.24,0.03,3.69
27.1,-26.7,1339,20130405,22.33,7.53,83.68,29.21,0.86,1.44,23,0.00,3.87
27.1,-26.7,1339,20130406,25.1,8.82,55.18,18.96,0.75,1.47,22.93,0.00,4.26
27.1,-26.7,1339,20130407,26.88,8.68,51,15.98,0.72,1.07,22.94,0.00,4.06
27.1,-26.7,1339,20130408,29.13,11.93,44.19,12.36,0.66,2.08,22.64,0.00,5.28
27.1,-26.7,1339,20130409,29.8,13.42,45.54,13.93,0.7,2.42,22.17,0.00,5.66
27.1,-26.7,1339,20130410,24.9,11.31,45.55,21.14,0.68,2.22,21.33,0.00,4.76
27.1,-26.7,1339,20130411,23.15,11.57,67.15,44.87,1.18,2.85,14.33,6.81,3.60
27.1,-26.7,1339,20130412,21.77,11.56,85.44,54.06,1.26,2.28,15.99,4.31,3.22
27.1,-26.7,1339,20130413,23.92,11.19,80.47,45.58,1.23,2.37,16.92,0.30,3.64
27.1,-26.7,1339,20130414,24.98,10.69,80.4,33.12,1.15,1.3,19.14,0.51,3.51
27.1,-26.7,1339,20130415,26.69,10.69,71.83,27.49,1.1,1.39,17.89,0.00,3.63
27.1,-26.7,1339,20130416,28.28,11.78,62.24,23.51,1.01,1.77,19.61,0.00,4.29
27.1,-26.7,1339,20130417,28.87,14.58,47.97,18.45,0.86,2.21,19.07,0.00,4.91
27.1,-26.7,1339,20130418,19.51,12.84,64.74,57.68,1.12,2.37,9.28,6.52,2.68
27.1,-26.7,1339,20130419,15.72,9.7,92.43,63.78,1.1,2.71,5.63,25.22,1.76
27.1,-26.7,1339,20130420,18.02,9.08,87.23,48.71,1.06,2.1,11.92,16.61,2.41
27.1,-26.7,1339,20130421,17.72,7.06,85.75,44.26,0.95,2.33,16.36,0.01,2.79
27.1,-26.7,1339,20130422,19.17,5.66,81.09,32.06,0.86,2,20.31,0.00,3.21
27.1,-26.7,1339,20130423,20.93,6.98,68.3,28.77,0.85,1.46,19.84,0.00,3.20
27.1,-26.7,1339,20130424,21.98,7.46,74.2,34.42,0.98,1.22,19.73,0.00,3.09
27.1,-26.7,1339,20130425,22.43,6.52,86.8,30.02,0.99,1.16,19.59,0.00,3.04
27.1,-26.7,1339,20130426,22.55,8.36,70.77,28.36,0.92,1.06,19.52,0.00,3.05
27.1,-26.7,1339,20130427,23.57,6.68,80.37,25.08,0.89,1.05,19.4,0.00,3.07
27.1,-26.7,1339,20130428,24.36,7.23,80.4,23.67,0.92,1.54,19.2,0.00,3.41
27.1,-26.7,1339,20130429,24.75,7.99,74.9,21.36,0.84,1.51,19,0.00,3.47
27.1,-26.7,1339,20130430,23.66,10.36,76.79,28.28,1.02,1.76,16.91,0.00,3.31
27.1,-26.7,1339,20130501,23.61,7.75,86.8,27.16,0.95,1.05,18.75,0.00,2.95
27.1,-26.7,1339,20130502,23.31,7.12,80.19,24.58,0.84,1.18,18.81,0.00,3.04
27.1,-26.7,1339,20130503,23.66,6.96,77.53,17.15,0.7,1.65,18.71,0.00,3.45
27.1,-26.7,1339,20130504,17.77,7.23,57.95,20.52,0.56,2.64,17.99,0.00,3.55
27.1,-26.7,1339,20130505,18.96,2.03,81.94,18.38,0.51,1.53,18.8,0.00,2.93
27.1,-26.7,1339,20130506,21.66,3.68,59.72,17.51,0.54,1.56,18.53,0.00,3.18
27.1,-26.7,1339,20130507,20.39,5.36,66.31,27.64,0.68,1.63,18.07,0.00,3.00
27.1,-26.7,1339,20130508,20.86,3.64,76.94,18.94,0.61,1.49,18.2,0.00,2.96
27.1,-26.7,1339,20130509,23.57,6.5,55.9,19.71,0.62,2.5,16.93,0.00,3.93
27.1,-26.7,1339,20130510,22.98,7.73,53.8,21.42,0.68,2.57,15.54,0.36,3.80
27.1,-26.7,1339,20130511,20.28,7.91,84.3,37.04,0.92,2.03,14.29,1.77,2.76
27.1,-26.7,1339,20130512,21.16,6.53,83.85,29.13,0.78,1.4,16.65,0.00,2.74
27.1,-26.7,1339,20130513,22.1,5.17,73.53,29.16,0.79,1.13,17.2,0.00,2.62
27.1,-26.7,1339,20130514,22.19,5.94,81.3,28.94,0.84,1.08,17.01,0.00,2.57
27.1,-26.7,1339,20130515,22.57,6.23,77.04,20.85,0.73,1.51,17.1,0.00,2.93
27.1,-26.7,1339,20130516,24.04,7.53,64.63,15.39,0.66,1.9,16.93,0.00,3.42
27.1,-26.7,1339,20130517,19.79,7.44,66.95,38.6,0.91,1.84,12.64,3.09,2.47
27.1,-26.7,1339,20130518,21.59,9.2,83.87,38.38,1.06,2.14,15,0.97,2.81
27.1,-26.7,1339,20130519,19.79,7.97,85.46,40.39,0.93,1.36,13.9,0.42,2.30
27.1,-26.7,1339,20130520,20.51,6.15,88.38,34.85,0.85,1.45,14.85,0.05,2.45
27.1,-26.7,1339,20130521,21.62,5.84,78.17,23.64,0.74,1.21,15.63,0.00,2.49
27.1,-26.7,1339,20130522,22.15,5.31,76.15,21.6,0.67,1.12,13.81,0.00,2.39
27.1,-26.7,1339,20130523,22.22,5.47,74.07,16.04,0.6,1.01,14.49,0.00,2.36
27.1,-26.7,1339,20130524,22.84,5.06,73.73,18.49,0.65,0.98,15.78,0.08,2.38
27.1,-26.7,1339,20130525,23.13,4.86,65.5,16.88,0.6,1.18,15.98,0.00,2.58
