Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
26.3,-28.9,1316,19850924,29.67,14.22,55.78,19.59,0.79,3.41,23.45,0.00,6.84
26.3,-28.9,1316,19850925,25.48,6.8,45.44,15.71,0.52,2.18,24.63,0.00,5.33
26.3,-28.9,1316,19850926,27.23,8.15,33.07,14.35,0.5,2.07,23.2,0.12,5.40
26.3,-28.9,1316,19850927,28.39,12.98,76.74,23.28,1.17,3.8,22.29,1.33,6.07
26.3,-28.9,1316,19850928,29.96,12.93,69.07,21,1,2.76,23.7,0.12,6.13
26.3,-28.9,1316,19850929,30.88,14.72,40.51,19.79,1.02,2.99,18.47,2.06,6.04
26.3,-28.9,1316,19850930,27.95,13.5,59.34,24.2,1.11,3.19,19.51,1.97,5.56
26.3,-28.9,1316,19851001,30.75,15.6,60.04,17.49,1.01,3.59,21.39,0.23,6.85
26.3,-28.9,1316,19851002,31.38,13.45,55.4,17.09,0.85,2.05,24.01,0.01,5.98
26.3,-28.9,1316,19851003,32.5,12.57,42.76,13.08,0.73,1.99,25.1,0.02,6.21
26.3,-28.9,1316,19851004,32.05,16.95,36.88,15.8,0.81,3.57,22.57,0.19,7.61
26.3,-28.9,1316,19851005,31.64,14.15,36.33,14.35,0.68,2.66,24.71,0.30,6.87
26.3,-28.9,1316,19851006,27.74,13.99,67.76,35.42,1.32,3.34,20.96,14.04,5.50
26.3,-28.9,1316,19851007,23.43,13.01,82.98,47.59,1.29,2.84,20.97,12.79,4.49
26.3,-28.9,1316,19851008,25.59,11.88,75.54,33.93,1.21,2.4,22.82,0.46,4.92
26.3,-28.9,1316,19851009,25.75,12.37,70.03,32.09,1.16,3.54,23.73,1.46,5.63
26.3,-28.9,1316,19851010,26.53,11.54,73.22,30.12,1.07,2.53,26.1,0.00,5.66
26.3,-28.9,1316,19851011,27.36,12.59,57.55,18.8,0.86,2.21,26.96,0.00,5.97
26.3,-28.9,1316,19851012,27.34,11.27,46.87,20.67,0.81,2.47,25.15,0.02,5.97
26.3,-28.9,1316,19851013,26.81,12.26,65.08,26.64,1.08,2.41,19.9,1.29,5.05
26.3,-28.9,1316,19851014,25.72,12.82,75.69,28.44,1.3,2.65,20.39,7.89,4.77
26.3,-28.9,1316,19851015,20.22,10.4,83.04,47.17,1.11,3.1,14.01,7.81,3.46
26.3,-28.9,1316,19851016,21.35,3.96,61.59,30.86,0.76,1.78,28.35,0.00,4.79
26.3,-28.9,1316,19851017,24.64,8.07,69.25,27.97,0.98,2.05,26.39,0.00,5.14
26.3,-28.9,1316,19851018,26.66,11.48,76.15,19.56,0.97,2.68,24.92,0.15,5.83
26.3,-28.9,1316,19851019,27.24,10.57,80.2,27.88,1.18,2.04,24.74,2.00,5.29
26.3,-28.9,1316,19851020,28.77,12.29,65.36,22.29,1.06,1.71,24.93,1.64,5.51
26.3,-28.9,1316,19851021,28.21,13.81,50.91,24.53,1.11,1.97,20.72,2.79,5.17
26.3,-28.9,1316,19851022,26.01,13.57,71.43,31.77,1.26,2.11,21.93,2.08,4.93
26.3,-28.9,1316,19851023,30.38,13.12,63.74,20.25,1.06,1.93,24.65,0.04,5.91
26.3,-28.9,1316,19851024,32.76,16.22,41.57,16.11,0.89,2.45,25.86,0.00,7.10
26.3,-28.9,1316,19851025,33.87,12.83,47.78,12.03,0.8,2.07,29.17,0.00,7.15
26.3,-28.9,1316,19851026,32.9,17.6,55.87,21.41,1.28,3.53,26.31,1.79,7.77
26.3,-28.9,1316,19851027,31.84,17.55,50.78,26.03,1.22,3.04,25.65,0.82,7.22
26.3,-28.9,1316,19851028,25.7,16.02,68.93,42.21,1.45,2.94,17.31,6.18,4.64
26.3,-28.9,1316,19851029,23.69,14.71,87.24,48.34,1.48,2.57,19.84,8.29,4.33
26.3,-28.9,1316,19851030,19.02,12.24,88.56,63.17,1.3,4.77,14.34,15.58,3.31
26.3,-28.9,1316,19851031,20.95,11.6,79.71,49.16,1.16,5,14.47,4.81,4.14
26.3,-28.9,1316,19851101,17.86,10.1,86,48.29,1.12,2.52,11.61,15.17,2.73
26.3,-28.9,1316,19851102,19.23,9.56,88.8,50.76,1.11,2.24,20.14,10.64,3.73
26.3,-28.9,1316,19851103,19.75,7.69,88.17,47.37,1.17,1.47,16,0.36,3.01
26.3,-28.9,1316,19851104,25.4,9.89,72.09,27.21,1.13,2.37,27.91,0.35,5.62
26.3,-28.9,1316,19851105,28.19,11.13,73.49,19.89,1.01,1.59,30.08,0.00,6.09
26.3,-28.9,1316,19851106,29.89,10.46,62.55,15.36,0.87,1.96,30.57,0.00,6.69
26.3,-28.9,1316,19851107,28.59,13.06,53.62,27.27,1.08,3.33,22.5,2.41,6.36
26.3,-28.9,1316,19851108,22.89,11.88,76.67,24.93,1.17,3.69,21.07,11.37,4.92
26.3,-28.9,1316,19851109,21.6,8.14,68.81,25.43,0.82,2.77,30.8,0.00,5.73
26.3,-28.9,1316,19851110,23.09,8.05,69.81,32.52,1.02,1.72,24.17,0.47,4.65
26.3,-28.9,1316,19851111,26.32,9.64,74.92,28.78,1.13,1.81,30.46,0.00,5.88
26.3,-28.9,1316,19851112,28.48,12.74,64.52,27.33,1.16,2.55,27.97,0.00,6.43
26.3,-28.9,1316,19851113,31.7,13.87,67.44,22.77,1.2,1.77,29.85,0.07,6.70
26.3,-28.9,1316,19851114,33.63,15.49,65.9,16.7,1.19,1.84,26.29,0.42,6.63
26.3,-28.9,1316,19851115,33.08,17.57,51.76,20.19,1.17,2.54,26.57,1.15,7.32
26.3,-28.9,1316,19851116,33.65,16.57,53.4,15.5,0.98,2.46,29.14,0.00,7.74
26.3,-28.9,1316,19851117,33.92,15.27,59.92,16.6,1.01,1.88,28.57,0.00,7.08
26.3,-28.9,1316,19851118,34.12,15.83,44.7,17.09,0.97,2.18,29.59,0.15,7.58
26.3,-28.9,1316,19851119,31.05,16.59,65.86,19.91,1.06,3.04,29.83,0.31,7.83
26.3,-28.9,1316,19851120,30.64,16.65,42.55,20.73,1.11,2.07,23.72,2.72,6.24
26.3,-28.9,1316,19851121,32.52,16.64,63.17,21.21,1.17,2.57,25.02,0.48,7.03
26.3,-28.9,1316,19851122,32.67,15.08,49.32,17.36,0.93,2.46,31.33,0.00,7.85
26.3,-28.9,1316,19851123,32.56,15.57,67.35,20.03,1.03,1.83,29.96,0.00,7.08
26.3,-28.9,1316,19851124,34.03,17.13,64.05,13.52,0.96,2.62,27.56,0.00,7.85
26.3,-28.9,1316,19851125,33.71,18.14,41.39,14.98,0.98,2.59,26.95,0.24,7.75
26.3,-28.9,1316,19851126,32.44,18.48,46.83,19.71,1.18,2.79,27.28,0.85,7.61
26.3,-28.9,1316,19851127,28.3,17.1,63.9,30.59,1.53,2.86,20.9,9.66,5.60
26.3,-28.9,1316,19851128,23.64,16.34,83.88,55.64,1.65,2.04,16,20.25,3.70
26.3,-28.9,1316,19851129,19.89,15.24,90.87,71.91,1.75,1.27,8.44,14.54,1.92
26.3,-28.9,1316,19851130,24.01,15.4,82.78,50.13,1.64,2.19,18.69,4.54,4.06
26.3,-28.9,1316,19851201,26.43,14.2,71.23,37.54,1.47,2.26,28.95,0.06,5.91
26.3,-28.9,1316,19851202,26.42,14.58,87.12,33.89,1.49,2.35,26.17,0.15,5.58
26.3,-28.9,1316,19851203,25.42,15.64,84.9,37.42,1.58,1.95,19.18,9.23,4.38
26.3,-28.9,1316,19851204,25.89,15.24,83.86,47.45,1.61,3.13,24.36,6.82,5.34
26.3,-28.9,1316,19851205,25.4,15.42,79.26,49.99,1.66,2.78,25.21,22.96,5.22
26.3,-28.9,1316,19851206,23.26,14.89,92.01,48.03,1.4,1.87,16.01,16.18,3.80
26.3,-28.9,1316,19851207,24.87,12.19,72.93,41.55,1.55,1.71,25.39,1.02,4.84
26.3,-28.9,1316,19851208,27.99,14.37,68.99,29.97,1.34,2.13,28.69,0.01,6.24
26.3,-28.9,1316,19851209,28.62,15.24,68.65,31.49,1.49,2.8,28.65,3.90,6.53
26.3,-28.9,1316,19851210,27.93,14.25,76.62,25.7,1.28,2.59,31.33,0.08,6.82
26.3,-28.9,1316,19851211,28.67,11,61.66,22.55,1.02,2.02,32.99,0.00,6.92
26.3,-28.9,1316,19851212,29.11,14.1,69.9,34.72,1.43,2.76,28.97,0.25,6.62
26.3,-28.9,1316,19851213,30.79,15.95,72.25,19.18,1.37,3.5,28.11,0.74,7.45
26.3,-28.9,1316,19851214,30.15,15.31,75.44,28.57,1.44,2.82,27.3,3.32,6.72
26.3,-28.9,1316,19851215,28.31,15.26,76.82,36.96,1.46,3.14,27.68,9.00,6.51
26.3,-28.9,1316,19851216,28.15,14.72,83.3,41.85,1.58,2.23,27.31,1.83,5.92
26.3,-28.9,1316,19851217,30.34,15.15,75.17,28.49,1.38,1.42,29.37,0.85,6.31
26.3,-28.9,1316,19851218,28.8,15.84,67.03,32.16,1.53,3.09,22.66,9.70,5.92
26.3,-28.9,1316,19851219,23.98,15.61,80.47,47.08,1.49,3.63,16.86,4.03,4.46
26.3,-28.9,1316,19851220,20.22,12.92,89.28,61.45,1.53,2.84,13.56,16.16,2.85
26.3,-28.9,1316,19851221,23.28,9.31,79.61,37.43,1.25,1.58,25.82,2.20,4.77
26.3,-28.9,1316,19851222,23.13,11.97,78.82,45.72,1.33,2.04,24.93,1.96,4.82
26.3,-28.9,1316,19851223,25.15,11.82,84.11,35.72,1.33,2.29,25.85,1.09,5.31
26.3,-28.9,1316,19851224,27.58,13.28,78.63,34.84,1.41,3.24,26.73,4.98,6.18
26.3,-28.9,1316,19851225,26.64,13.6,78.6,33.38,1.47,2.02,27.92,6.13,5.71
26.3,-28.9,1316,19851226,27.3,14.15,79.66,40.53,1.52,2.58,26.88,3.41,5.84
26.3,-28.9,1316,19851227,29.32,13.45,80.46,18.92,1.12,2.37,32.88,0.00,7.26
26.3,-28.9,1316,19851228,31.11,14.51,78.91,12.49,1.06,2.6,31.8,0.00,7.70
26.3,-28.9,1316,19851229,33.34,15.74,71.22,11.97,0.92,3.38,31.36,0.03,8.86
26.3,-28.9,1316,19851230,30.45,12.99,27.94,10.26,0.48,2.62,34.72,0.00,8.33
26.3,-28.9,1316,19851231,32.05,11.59,36.74,15.21,0.72,1.58,33.68,0.00,7.28
26.3,-28.9,1316,19860101,32.56,15.61,59.5,21.31,1.21,2.92,28.86,0.00,7.73
26.3,-28.9,1316,19860102,31.94,18.21,71.76,28.85,1.62,3.28,25.03,5.68,7.03
26.3,-28.9,1316,19860103,32.42,16.1,79.38,24.43,1.36,2.14,29.14,0.54,7.09
26.3,-28.9,1316,19860104,29.08,15.53,80.01,40.43,1.42,2.66,25.09,5.92,6.20
26.3,-28.9,1316,19860105,28.79,11.05,81.19,24.64,1.01,1.69,33.82,0.00,6.85
26.3,-28.9,1316,19860106,30.67,13.25,61.78,15.84,0.85,1.99,33.65,0.00,7.47
26.3,-28.9,1316,19860107,32.33,12.84,53.16,12.76,0.71,1.99,33.7,0.00,7.74
26.3,-28.9,1316,19860108,34.25,15.67,59.21,13.84,0.88,1.97,32.94,0.00,7.91
26.3,-28.9,1316,19860109,35.28,18.12,69.95,12.64,0.96,2.96,32.68,0.00,9.08
26.3,-28.9,1316,19860110,35.01,19.1,43.9,15.79,1.01,2.08,26.3,0.36,7.37
26.3,-28.9,1316,19860111,34.5,19.85,57.22,20.88,1.23,3.02,25.39,1.21,7.97
26.3,-28.9,1316,19860112,35.55,18.7,55.15,14.23,1.04,3.32,29.75,0.01,9.07
26.3,-28.9,1316,19860113,35.45,19.86,47.62,14.67,0.89,3.12,30.93,0.00,9.21
26.3,-28.9,1316,19860114,35.58,18.35,43.3,17.24,1.05,2.88,30.18,0.14,8.69
26.3,-28.9,1316,19860115,33.81,19.91,48.05,12.4,0.92,3.04,32.22,0.08,8.99
26.3,-28.9,1316,19860116,33.52,16.77,62.99,20.5,1.14,3.45,28.07,0.08,8.33
26.3,-28.9,1316,19860117,32.18,17.92,67.85,25.83,1.58,3.09,23.28,5.22,6.74
26.3,-28.9,1316,19860118,31.75,17.43,76.74,25.53,1.54,2.47,26.47,11.92,6.73
26.3,-28.9,1316,19860119,26.15,16.15,82.06,54.38,1.68,2.78,22.96,11.77,5.11
26.3,-28.9,1316,19860120,25.67,15.86,89.28,54.49,1.83,1.92,22.21,7.43,4.53
26.3,-28.9,1316,19860121,29.16,15.37,85.44,43.69,1.8,1.67,27.75,4.63,5.76
26.3,-28.9,1316,19860122,27.17,15.3,84.73,40.6,1.62,2.49,26.52,1.47,5.68
26.3,-28.9,1316,19860123,26.21,14.33,77,48.01,1.52,3.15,23.52,2.46,5.33
26.3,-28.9,1316,19860124,26.06,15.67,80.21,48.03,1.6,2.52,23.46,10.89,5.14
26.3,-28.9,1316,19860125,26.53,14.3,83.55,46.98,1.62,1.54,26.57,0.62,5.24
26.3,-28.9,1316,19860126,27.5,16.45,77.83,44.25,1.69,1.34,23.71,0.65,4.97
26.3,-28.9,1316,19860127,29.24,16.82,76.45,37.33,1.64,1.64,25.6,2.11,5.63
26.3,-28.9,1316,19860128,29.1,17.63,84.77,44.92,1.66,1.46,25.92,2.96,5.61
26.3,-28.9,1316,19860129,30.13,17.11,75.7,30.35,1.39,1.72,29.65,0.01,6.50
26.3,-28.9,1316,19860130,28.72,16.62,77.52,34.39,1.55,2.62,24.58,7.65,5.92
26.3,-28.9,1316,19860131,29.72,15.41,78.83,38.62,1.56,2.74,28.3,3.24,6.51
26.3,-28.9,1316,19860201,28.68,14.98,84.57,35.66,1.55,2,26.89,2.66,5.82
26.3,-28.9,1316,19860202,27.52,15.31,78.32,44.82,1.54,2.58,27.13,4.88,5.89
26.3,-28.9,1316,19860203,26.43,15.61,76.84,49.7,1.71,2.78,19.73,12.86,4.61
26.3,-28.9,1316,19860204,26.24,15.65,88.7,48.81,1.76,2.25,23.56,12.23,4.88
26.3,-28.9,1316,19860205,26.18,15.88,85.67,39.65,1.6,1.37,23.47,0.73,4.78
26.3,-28.9,1316,19860206,26.98,16.04,80.21,46.88,1.7,2.89,23.58,4.02,5.26
26.3,-28.9,1316,19860207,29.28,15.04,82.08,41.9,1.59,1.94,27.8,1.19,5.94
26.3,-28.9,1316,19860208,30.99,14.9,72,23.74,1.15,2.44,28.8,1.58,6.98
26.3,-28.9,1316,19860209,30.95,14.37,77.71,21.71,1.14,2.42,30.79,0.00,7.17
26.3,-28.9,1316,19860210,31.32,15.01,75.67,18.88,1.03,3.08,27.5,0.22,7.46
26.3,-28.9,1316,19860211,31.45,14.81,68.09,22.32,1.09,1.82,28.52,0.02,6.55
26.3,-28.9,1316,19860212,30.78,14.66,75.13,21.68,1.07,1.62,28.44,0.00,6.30
26.3,-28.9,1316,19860213,31.19,14.76,61.76,21.25,1.06,1.67,28.32,0.00,6.37
26.3,-28.9,1316,19860214,30,16.39,75.81,29.54,1.41,2.93,23.54,0.26,6.25
26.3,-28.9,1316,19860215,30.64,17.07,71.54,29.89,1.5,1.79,23.04,4.73,5.55
26.3,-28.9,1316,19860216,30.29,15.65,76.08,30.62,1.5,1.91,24.9,3.81,5.73
26.3,-28.9,1316,19860217,29.29,15.91,79.27,34.83,1.45,2.32,26.72,0.12,6.09
26.3,-28.9,1316,19860218,30.27,16.37,61.76,30.79,1.19,2.56,28.65,0.00,6.90
26.3,-28.9,1316,19860219,31.36,15.61,61.02,28.54,1.2,1.72,26.93,0.01,6.17
26.3,-28.9,1316,19860220,31.78,17.35,51.21,23.9,1.27,2.11,23.39,0.78,6.13
26.3,-28.9,1316,19860221,31.21,17.21,65.06,31.9,1.61,1.96,23.04,7.21,5.62
26.3,-28.9,1316,19860222,29.94,16.59,76.38,31,1.52,1.7,24.91,1.90,5.57
26.3,-28.9,1316,19860223,28.55,14.72,87.67,16.95,1.04,3.12,28.86,0.03,6.98
26.3,-28.9,1316,19860224,22.75,9.75,62.92,24.25,0.77,3.74,29.57,0.00,6.24
26.3,-28.9,1316,19860225,24.55,9.25,68.86,30.77,0.92,2.76,22.31,0.19,5.18
26.3,-28.9,1316,19860226,27.24,12.16,67.29,30.11,1,1.99,26.28,0.00,5.65
26.3,-28.9,1316,19860227,30.27,12.93,58.69,27.16,1.03,2.02,27.27,0.00,6.19
26.3,-28.9,1316,19860228,32.13,16.06,48.48,23.49,1.02,2.12,21.24,0.02,5.98
26.3,-28.9,1316,19860301,32.73,17.45,46.55,19.83,1.08,2.77,22.46,0.30,6.81
26.3,-28.9,1316,19860302,31.88,16.49,59.25,23.39,1.15,2.21,21.72,1.52,5.98
26.3,-28.9,1316,19860303,32.82,16.74,53.59,19.07,1.06,1.85,24.91,0.00,6.19
26.3,-28.9,1316,19860304,32.34,18.12,64.01,25.65,1.36,2.61,22.66,0.85,6.37
26.3,-28.9,1316,19860305,28.21,17.76,74.56,37.08,1.62,2.42,19.12,9.93,4.87
26.3,-28.9,1316,19860306,28.87,14.51,79.83,34.46,1.48,1.69,25.21,2.00,5.26
26.3,-28.9,1316,19860307,29.07,16.24,73.6,38.86,1.56,2.25,23.26,0.15,5.36
26.3,-28.9,1316,19860308,30.53,16.65,76.2,37.81,1.59,1.92,23.93,1.10,5.46
26.3,-28.9,1316,19860309,26.73,16.3,88.38,50.13,1.7,2.02,20.31,7.27,4.40
26.3,-28.9,1316,19860310,26.71,15.27,86.57,48.69,1.6,2.26,21.27,3.76,4.60
26.3,-28.9,1316,19860311,27.49,15.3,89.22,45.41,1.63,2.24,23.18,12.35,4.92
26.3,-28.9,1316,19860312,25.86,14.09,90.59,49.11,1.62,2.2,21.5,0.81,4.35
26.3,-28.9,1316,19860313,28.49,14.89,87.99,32.99,1.44,2.33,23.73,0.10,5.32
26.3,-28.9,1316,19860314,29.05,14.75,77.39,30.88,1.4,2.89,23.02,0.48,5.63
26.3,-28.9,1316,19860315,26.48,15.43,86.39,46.35,1.71,2.19,20.99,14.99,4.36
26.3,-28.9,1316,19860316,22.7,15.2,89.6,65.43,1.76,1.29,12.72,14.33,2.59
26.3,-28.9,1316,19860317,24.86,12.93,95.86,48.99,1.6,2.41,21.93,1.21,4.17
26.3,-28.9,1316,19860318,25.89,14.31,85.89,40.01,1.46,1.83,21.32,0.16,4.34
26.3,-28.9,1316,19860319,25.58,13.01,80.29,39.29,1.4,1.67,20.84,0.45,4.14
26.3,-28.9,1316,19860320,27.18,13.86,81,38.88,1.48,2.27,23.43,0.11,4.86
26.3,-28.9,1316,19860321,28.29,13.95,68.91,30.92,1.31,1.37,22.71,0.00,4.59
26.3,-28.9,1316,19860322,29.76,13.87,67.81,25.01,1.14,2.56,23.09,0.00,5.71
26.3,-28.9,1316,19860323,26.13,16.22,72.71,42.1,1.37,2.11,18,1.94,4.29
26.3,-28.9,1316,19860324,16.75,7.76,64.99,21.76,0.64,3.93,24.9,0.37,4.64
26.3,-28.9,1316,19860325,20.25,4.77,71.84,29.81,0.7,1.78,25,0.00,4.11
26.3,-28.9,1316,19860326,23.69,7.47,65.4,33.59,0.9,2.26,23.99,0.00,4.57
26.3,-28.9,1316,19860327,25.83,10.61,78.13,31.52,0.99,1.96,21.13,0.00,4.50
26.3,-28.9,1316,19860328,26.75,12.93,54.4,25.8,0.91,2.2,19.97,0.04,4.85
26.3,-28.9,1316,19860329,26.99,12.36,59.15,24.43,0.89,2.64,20.95,0.07,5.26
26.3,-28.9,1316,19860330,29.4,14.54,45.78,19.56,0.81,4.09,18.38,0.56,6.76
26.3,-28.9,1316,19860331,26.35,8.44,56.87,15.08,0.56,1.6,24.4,0.00,4.71
26.3,-28.9,1316,19860401,27.66,9.86,75.66,23.21,0.8,1.88,23.49,0.00,4.91
26.3,-28.9,1316,19860402,28.75,10,58.71,14.77,0.65,1.21,23.43,0.00,4.42
26.3,-28.9,1316,19860403,28.05,11.68,62.6,23.26,0.83,2.19,22.89,0.00,5.17
26.3,-28.9,1316,19860404,29.26,12.37,50.92,16.78,0.74,1.95,22.25,0.00,5.11
26.3,-28.9,1316,19860405,28.57,12.09,45.2,18.41,0.73,2.21,20.98,0.10,5.15
26.3,-28.9,1316,19860406,29.6,13.11,52.84,17.08,0.73,1.87,20.94,0.00,4.95
26.3,-28.9,1316,19860407,28.71,15.34,37.2,19.82,0.74,1.63,16.85,0.00,4.37
26.3,-28.9,1316,19860408,29.12,13.92,46.34,18.5,0.77,2.56,17.89,0.00,5.30
26.3,-28.9,1316,19860409,21.46,12.99,68.39,46.98,1.26,2.64,13.51,15.67,3.16
26.3,-28.9,1316,19860410,23.94,11.57,87.9,36.08,1.23,2.11,20.58,6.75,3.88
26.3,-28.9,1316,19860411,25.18,13.09,84.23,40.99,1.39,2.42,18.63,6.97,3.89
26.3,-28.9,1316,19860412,26.41,13.22,86.41,47.29,1.4,2.96,19.83,1.06,4.38
26.3,-28.9,1316,19860413,24.78,13.66,84.97,48,1.55,3.68,13.82,13.80,3.53
26.3,-28.9,1316,19860414,21.14,13.42,82.89,65.74,1.48,3.39,11.74,24.71,2.71
26.3,-28.9,1316,19860415,20.97,12.74,86.69,59.2,1.4,1.75,12.63,5.88,2.50
26.3,-28.9,1316,19860416,22.5,10.79,87.29,51.96,1.28,1.68,17.55,1.59,3.08
26.3,-28.9,1316,19860417,24.09,11.35,92.48,43.33,1.29,1.44,19.39,0.01,3.34
26.3,-28.9,1316,19860418,24.38,10.65,81.49,34.81,1.09,1.47,19.43,0.00,3.47
26.3,-28.9,1316,19860419,23.92,9.61,79.86,40.74,1.28,1.45,17.52,0.08,3.06
26.3,-28.9,1316,19860420,24.07,11.58,86.61,44.47,1.38,1.27,17.23,0.16,2.98
26.3,-28.9,1316,19860421,23.17,13.26,86.02,47.3,1.35,2.12,15.01,0.49,3.12
26.3,-28.9,1316,19860422,21.72,12.46,85.08,52.31,1.33,2.49,11.5,0.01,2.71
26.3,-28.9,1316,19860423,22.95,11.45,86.01,55.15,1.35,1.19,14.06,2.32,2.54
26.3,-28.9,1316,19860424,23.59,10.25,93.46,40.74,1.32,1.69,16.24,3.80,2.92
26.3,-28.9,1316,19860425,22.28,11.97,80.53,43.52,1.24,2.59,16.84,0.05,3.31
26.3,-28.9,1316,19860426,21.14,10.81,77.42,43.97,1.17,2.24,13.54,0.00,2.81
26.3,-28.9,1316,19860427,21.8,10.75,81.96,48.68,1.25,1.35,13.64,1.12,2.46
26.3,-28.9,1316,19860428,22.67,9.81,88.72,48.77,1.26,1.57,15.36,0.42,2.70
26.3,-28.9,1316,19860429,23.98,10.23,89.81,34.71,1.07,1.54,16.57,0.07,3.07
26.3,-28.9,1316,19860430,24.07,10.43,64.93,31.45,0.93,1.78,17.74,0.00,3.41
26.3,-28.9,1316,19860501,23.84,7.35,77.83,33.59,0.97,1,17.81,0.00,2.76
26.3,-28.9,1316,19860502,24.63,8.9,82.17,35.68,1.03,1.35,17.66,0.00,3.03
26.3,-28.9,1316,19860503,25.24,8.83,74.72,21.68,0.75,1.61,17.65,0.00,3.41
26.3,-28.9,1316,19860504,20.21,8.04,77.89,24.1,0.69,2.78,17.89,0.00,3.66
26.3,-28.9,1316,19860505,18.96,6.21,83.38,32.13,0.72,2.47,17.48,0.00,3.17
26.3,-28.9,1316,19860506,20.83,6.48,66.28,41.14,0.85,1.92,16.23,0.00,2.88
26.3,-28.9,1316,19860507,22.63,8.51,80.3,21.27,0.68,1.56,17.27,0.00,3.10
26.3,-28.9,1316,19860508,23.24,5.4,60.5,25.02,0.65,2.12,17.07,0.00,3.47
26.3,-28.9,1316,19860509,21.4,6.52,50.06,19.12,0.52,1.49,17.03,0.00,2.95
26.3,-28.9,1316,19860510,22.83,4.38,58.26,18.9,0.55,1.67,17.01,0.00,3.12
26.3,-28.9,1316,19860511,23.55,4.51,64.67,18.78,0.6,1.8,15.15,0.00,3.16
26.3,-28.9,1316,19860512,22.73,7.57,61.02,15.67,0.55,1.97,16.98,0.00,3.41
26.3,-28.9,1316,19860513,24.58,6.59,49.56,19.96,0.57,2.24,16.58,0.00,3.72
26.3,-28.9,1316,19860514,22.83,9.82,49.64,16.96,0.61,1.63,12.67,0.31,2.97
26.3,-28.9,1316,19860515,20.65,5.5,55.39,17.89,0.49,2.57,16.58,0.00,3.57
26.3,-28.9,1316,19860516,19.53,3.11,59.36,25.15,0.55,1.63,16.06,0.00,2.66
26.3,-28.9,1316,19860517,21.05,4.48,63.26,21.57,0.54,1.3,15.58,0.00,2.54
26.3,-28.9,1316,19860518,22.98,6.2,56.18,22.43,0.62,1.93,15.77,0.00,3.15
26.3,-28.9,1316,19860519,22.86,7.73,56.27,33.89,0.79,1.92,15.47,0.00,2.99
26.3,-28.9,1316,19860520,22.95,6.4,74.04,28.37,0.77,1.11,15.45,0.00,2.39
26.3,-28.9,1316,19860521,22.91,5.27,71.48,28.34,0.72,1.39,15.41,0.00,2.58
26.3,-28.9,1316,19860522,22.4,5.78,62.73,29.13,0.7,1.69,14.81,0.00,2.75
26.3,-28.9,1316,19860523,22.67,6.2,58.57,25.5,0.66,1.37,13.62,0.00,2.53
26.3,-28.9,1316,19860524,22.58,8.52,57.25,25.89,0.66,1.56,14.44,0.00,2.74
26.3,-28.9,1316,19860525,22.38,5.94,60.73,27.24,0.67,1.64,14.65,0.00,2.70
26.3,-28.9,1316,19860526,22.29,8.09,62.9,28.04,0.71,1.37,13.95,0.00,2.48
26.3,-28.9,1316,19860527,21.71,6.83,62.48,26.28,0.68,1.95,13.5,0.00,2.83
26.3,-28.9,1316,19860528,20.51,7.32,67.59,30.72,0.73,2.29,14.69,0.00,2.89
26.3,-28.9,1316,19860529,23.25,6.95,63.37,29.81,0.79,2.09,14.4,0.00,2.96
26.3,-28.9,1316,19860530,22.83,6.74,62.81,28.74,0.77,1.67,12.61,0.00,2.58
26.3,-28.9,1316,19860531,24.09,8.46,56.16,23.48,0.67,2.04,14.21,0.00,3.16
26.3,-28.9,1316,19860601,23.8,7.54,49.84,23.4,0.64,2.4,14.32,0.00,3.41
26.3,-28.9,1316,19860602,16.51,10.51,85.6,43.47,0.91,3.11,5.83,6.46,2.33
26.3,-28.9,1316,19860603,17.72,10.86,75.06,60.66,1.13,3.68,7.07,8.37,2.18
26.3,-28.9,1316,19860604,12.42,4.39,96.12,57.77,0.88,1.75,10.06,9.55,1.30
26.3,-28.9,1316,19860605,14.02,1.89,87.77,56.03,0.77,2.93,9.32,0.02,1.72
26.3,-28.9,1316,19860606,13.56,2.44,82.64,52.33,0.78,2.53,10.96,0.31,1.64
26.3,-28.9,1316,19860607,14.74,5.56,75.3,48.69,0.71,2.89,11.36,0.53,2.25
26.3,-28.9,1316,19860608,13.43,4.82,70.87,47.98,0.73,2.66,9.38,0.14,1.88
26.3,-28.9,1316,19860609,15.28,3.67,89.22,51.8,0.84,2.45,11.79,0.02,1.80
26.3,-28.9,1316,19860610,18.15,4.25,85.39,49.32,0.93,2.31,12.23,0.00,1.99
26.3,-28.9,1316,19860611,20.13,5.91,80.38,33.31,0.87,2.41,11.06,0.38,2.42
26.3,-28.9,1316,19860612,16.6,4.2,92.72,34.2,0.7,1.43,13.87,0.00,1.87
26.3,-28.9,1316,19860613,15.44,0.34,66.23,28.58,0.49,1.71,14.22,0.00,2.05
26.3,-28.9,1316,19860614,17.27,1.13,78.02,33.65,0.65,1.71,13.71,0.00,2.02
26.3,-28.9,1316,19860615,17.85,3.75,78.92,35.17,0.7,2.07,13.7,0.00,2.25
26.3,-28.9,1316,19860616,16.96,3.1,76.67,31.42,0.66,2.64,13.68,0.00,2.43
26.3,-28.9,1316,19860617,17.35,4.86,64.2,30.54,0.65,3.99,13.17,0.00,3.10
26.3,-28.9,1316,19860618,14.1,0.44,87.38,33.1,0.53,1.22,13.75,0.00,1.65
