Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
31.9,-28.7,52,19851206,31.85,20.94,79.91,36.83,2.18,3.54,25.84,4.85,6.69
31.9,-28.7,52,19851207,25.41,21.72,88.7,77.9,2.45,1.38,11.37,9.15,2.63
31.9,-28.7,52,19851208,34.61,21.55,90,43.31,2.49,2.98,27.6,0.17,7.02
31.9,-28.7,52,19851209,30.77,22.87,81.06,70.66,2.62,2.52,23.2,0.45,5.38
31.9,-28.7,52,19851210,27.2,21.91,89.99,63.34,2.52,2.61,12.16,2.27,3.12
31.9,-28.7,52,19851211,24.49,19.3,81.51,60.67,1.78,3.68,10.54,2.72,3.72
31.9,-28.7,52,19851212,25.48,19.47,84.99,58.1,2,2.01,13.59,0.35,3.39
31.9,-28.7,52,19851213,33.37,20.76,84.28,45.41,2.27,3.28,24.47,1.90,6.61
31.9,-28.7,52,19851214,26.52,21.25,89.05,56.25,2.17,3.77,17.51,2.30,4.45
31.9,-28.7,52,19851215,24.98,19.77,87.47,63.74,1.97,2.18,11.59,0.80,3.17
31.9,-28.7,52,19851216,27.32,19.99,84.86,62.62,2.17,2.16,16.8,5.50,3.98
31.9,-28.7,52,19851217,26.19,21.48,82.77,60.46,2.24,2.05,15.62,2.07,3.69
31.9,-28.7,52,19851218,26.43,21.11,83.39,56.59,2.08,2.42,16.83,0.70,4.16
31.9,-28.7,52,19851219,26.08,19.38,85.58,60.1,1.96,2.97,20.02,1.66,4.63
31.9,-28.7,52,19851220,28.63,19.67,80.17,46.07,1.95,4.03,20.15,0.23,5.56
31.9,-28.7,52,19851221,26.52,19.13,81.15,56.8,2,4.4,22.85,3.49,5.20
31.9,-28.7,52,19851222,22.78,18.04,84.4,61.64,1.7,3.28,15.63,1.33,3.84
31.9,-28.7,52,19851223,26.17,17.7,85.68,53.87,1.76,1.74,18.75,0.05,4.22
31.9,-28.7,52,19851224,30.22,18.52,83.77,48.76,2.1,2.84,22.95,0.21,5.50
31.9,-28.7,52,19851225,32.68,20.7,84.08,61.42,2.21,3.89,23.08,1.19,6.59
31.9,-28.7,52,19851226,30.64,19.36,85.13,47.29,1.98,2.23,23.35,1.38,5.65
31.9,-28.7,52,19851227,30.17,20.14,90.22,49.8,2.41,2.79,17.61,6.12,4.47
31.9,-28.7,52,19851228,32.54,22.3,83.9,54.29,2.47,2.82,24.49,0.92,6.15
31.9,-28.7,52,19851229,37.95,21.03,80.8,35.88,2.1,2.96,25.94,0.86,7.93
31.9,-28.7,52,19851230,30.33,21.5,81.07,61.59,2.16,3.16,13.23,1.99,4.62
31.9,-28.7,52,19851231,27.54,20.91,93.92,57.92,2.25,2.11,13.58,3.52,3.55
31.9,-28.7,52,19860101,26.92,21.09,83.74,55.36,2.12,2.24,15.93,0.95,4.01
31.9,-28.7,52,19860102,32.76,21.02,83.87,41.36,2.14,3.57,20.78,0.28,6.33
31.9,-28.7,52,19860103,34.74,22.64,73.68,41.89,2.38,2.75,25.04,1.80,6.82
31.9,-28.7,52,19860104,31.01,20.61,80.45,48.37,2.12,2.71,19.22,3.36,5.31
31.9,-28.7,52,19860105,25.79,19.23,87.81,53.75,2.03,3.7,23.8,12.73,4.98
31.9,-28.7,52,19860106,28.01,18.9,88.31,49,1.95,2.03,22.85,0.01,5.04
31.9,-28.7,52,19860107,28.86,21.08,87.92,51.61,2.23,2.22,12.55,0.50,3.68
31.9,-28.7,52,19860108,26.57,21.84,87.65,63.83,2.3,1.75,12.57,2.63,3.20
31.9,-28.7,52,19860109,33.16,19.53,86.85,35.52,2.06,3.18,26.6,0.01,6.95
31.9,-28.7,52,19860110,33.94,20.55,81.2,33.84,2.11,2.58,30.12,0.00,7.37
31.9,-28.7,52,19860111,33.33,21.32,80.5,35.37,2.09,2.19,28.48,0.00,6.89
31.9,-28.7,52,19860112,36.55,20.46,76.46,31.12,2.21,2,29.47,0.02,7.32
31.9,-28.7,52,19860113,36.08,23.36,87.96,35.72,2.46,3.56,21.73,0.16,7.06
31.9,-28.7,52,19860114,40.24,24.06,75.96,29.46,2.42,4.21,28.83,0.08,9.78
31.9,-28.7,52,19860115,36.51,22.87,78.3,34.53,2.49,4.36,20.75,2.29,7.35
31.9,-28.7,52,19860116,27.08,20.56,84.42,48.26,1.93,3.05,15.16,1.23,4.43
31.9,-28.7,52,19860117,34.68,19.8,83.13,35.05,2.22,2.59,25.61,0.98,6.67
31.9,-28.7,52,19860118,24.24,21.2,100,89.31,2.54,2.46,5.29,54.35,1.50
31.9,-28.7,52,19860119,26.52,20.36,98.49,74.45,2.31,2.21,16.29,6.16,3.63
31.9,-28.7,52,19860120,29.22,20.64,77.73,50.29,2.18,2.86,20.81,0.56,5.11
31.9,-28.7,52,19860121,32.74,20.88,89.85,41.22,2.34,3.53,30.02,0.00,7.17
31.9,-28.7,52,19860122,24.44,19.83,95.17,70.52,2.09,4.26,8.36,15.19,2.90
31.9,-28.7,52,19860123,23.38,18.84,87.7,61.69,1.85,2.03,13.1,1.46,3.15
31.9,-28.7,52,19860124,29.38,19.06,78.19,49.26,1.99,3.05,25.14,0.00,5.85
31.9,-28.7,52,19860125,30.35,20.87,88.79,57.22,2.5,3.02,23.97,1.09,5.36
31.9,-28.7,52,19860126,30.85,21.94,91.78,55.53,2.57,2.62,23.16,0.53,5.32
31.9,-28.7,52,19860127,31.08,23,90.09,52.17,2.5,2.33,22.78,0.38,5.44
31.9,-28.7,52,19860128,34.55,22.95,77.3,41.18,2.45,3.26,24.84,6.28,6.90
31.9,-28.7,52,19860129,24.43,21.39,89.81,79.13,2.46,2.99,7.67,8.03,2.06
31.9,-28.7,52,19860130,26.06,20.64,93.37,63.23,2.23,2.16,16.68,5.23,3.72
31.9,-28.7,52,19860131,32.2,21.48,75.67,44.1,2.2,3.85,27.13,0.01,7.04
31.9,-28.7,52,19860201,25.64,21.02,95.33,62.38,2.24,4.21,15.97,3.84,3.90
31.9,-28.7,52,19860202,23.99,19.96,91.27,63.21,2.06,2.81,16.04,4.60,3.54
31.9,-28.7,52,19860203,28.43,17.91,92.92,56.79,2.22,1.98,22.44,0.06,4.59
31.9,-28.7,52,19860204,32.7,21.16,89.19,49.76,2.3,3.02,24.6,0.00,6.29
31.9,-28.7,52,19860205,28.03,22.18,86.48,54.55,2.27,4.03,21.34,1.71,5.26
31.9,-28.7,52,19860206,28.51,20.69,80.94,49.78,2.08,2.61,22.7,0.03,5.26
31.9,-28.7,52,19860207,33.33,19.94,87.82,43.86,2.3,2.63,25.66,0.00,6.27
31.9,-28.7,52,19860208,33.79,21.87,84.11,48.65,2.55,1.92,23.6,2.02,5.68
31.9,-28.7,52,19860209,24.6,21.99,93.59,77,2.5,2.19,7.73,9.93,2.03
31.9,-28.7,52,19860210,32.23,21.32,95.92,49.9,2.39,2.43,23.77,0.28,5.72
31.9,-28.7,52,19860211,26.01,21.17,91.76,70.99,2.45,2.22,14.79,10.87,3.19
31.9,-28.7,52,19860212,29.86,20.44,92.01,52.9,2.39,1.6,22.66,4.08,4.80
31.9,-28.7,52,19860213,25.85,20.65,94.93,56.11,2.27,2.42,14.89,31.97,3.39
31.9,-28.7,52,19860214,26.15,20.03,93.77,67.8,2.28,2.14,17.86,2.72,3.71
31.9,-28.7,52,19860215,27.83,21.45,78.83,58.48,2.27,3.07,16.75,0.31,4.24
31.9,-28.7,52,19860216,27.59,21.31,89.08,60.11,2.39,1.83,20.96,1.56,4.33
31.9,-28.7,52,19860217,27.77,20.23,96.09,61.15,2.4,1.2,21.89,2.13,4.29
31.9,-28.7,52,19860218,28.3,20.97,97.07,64.45,2.47,1.74,21.88,1.87,4.44
31.9,-28.7,52,19860219,30.56,19.77,82.06,47.04,2.25,2.94,25.7,0.00,5.75
31.9,-28.7,52,19860220,32.99,21.48,77.15,37.45,2.21,4.21,27.68,0.00,7.34
31.9,-28.7,52,19860221,33.06,21.42,87.61,44.24,2.55,2.4,24.35,0.03,5.74
31.9,-28.7,52,19860222,32.45,23.79,89.21,48.97,2.62,2.39,19.74,1.60,5.12
31.9,-28.7,52,19860223,30.18,20.36,93.98,62.35,2.49,2.31,15.7,17.81,3.87
31.9,-28.7,52,19860224,23.82,19.62,67.48,44.46,1.63,3.03,12.14,2.73,3.83
31.9,-28.7,52,19860225,23.95,18.75,77.76,53.48,1.67,5.27,19.76,0.50,5.03
31.9,-28.7,52,19860226,23.61,17.06,71.32,49.27,1.61,4.34,21.98,0.30,4.79
31.9,-28.7,52,19860227,26.64,17.83,68.3,45.09,1.65,2.24,25.4,0.01,5.24
31.9,-28.7,52,19860228,30.66,15.73,85,47.19,1.92,1.87,27.04,0.00,5.52
31.9,-28.7,52,19860301,30.25,18.62,90.07,40.12,1.97,1.91,22.36,0.08,5.03
31.9,-28.7,52,19860302,35.97,19.8,85.86,34.38,2.26,2.8,23.57,0.00,6.52
31.9,-28.7,52,19860303,25.71,22.05,86.5,71.66,2.48,3.25,10.94,3.50,2.76
31.9,-28.7,52,19860304,26.75,21.27,92.49,65.14,2.49,2.05,11.08,2.13,2.66
31.9,-28.7,52,19860305,36.1,22.3,84.43,35.51,2.38,3.76,25.81,0.13,7.49
31.9,-28.7,52,19860306,26.48,21.33,85.36,64.52,2.43,2.98,11.45,1.42,2.92
31.9,-28.7,52,19860307,34.11,20.53,87.54,35.16,2.31,2.63,23.82,0.00,6.04
31.9,-28.7,52,19860308,36.43,22.31,90.26,31.33,2.42,3.31,24.6,0.00,7.07
31.9,-28.7,52,19860309,32.01,22.6,90.14,49.38,2.65,1.32,17.13,5.77,4.00
31.9,-28.7,52,19860310,32.82,23.08,93.71,52.51,2.71,2.04,19.24,5.95,4.71
31.9,-28.7,52,19860311,29.98,22.68,82.44,54.89,2.45,3.04,17.95,0.95,4.61
31.9,-28.7,52,19860312,23.86,20.89,91.12,81.72,2.32,2.06,8.49,3.89,2.07
31.9,-28.7,52,19860313,32.74,19.84,93.86,42.92,2.33,3.11,22.07,0.01,5.57
31.9,-28.7,52,19860314,34.66,22.11,90.94,47.36,2.6,3.31,22.79,0.00,6.09
31.9,-28.7,52,19860315,36.65,24.46,73.14,39.52,2.49,3.8,22.9,0.01,7.31
31.9,-28.7,52,19860316,32.8,23.07,76.84,52.49,2.57,3,18.23,0.82,5.07
31.9,-28.7,52,19860317,26.14,21.4,92.47,68.98,2.3,3.16,11.95,4.25,3.15
31.9,-28.7,52,19860318,30.56,21.09,82.86,48.53,2.43,1.49,20.29,0.37,4.32
31.9,-28.7,52,19860319,25.58,21.99,91.54,74.7,2.49,4.48,12.62,1.32,2.97
31.9,-28.7,52,19860320,28.19,20.48,80.13,57.65,2.2,2.55,17.52,0.96,4.08
31.9,-28.7,52,19860321,32.2,18.43,91.23,41.18,2.19,1.81,23.34,0.00,5.03
31.9,-28.7,52,19860322,38.09,20.47,92,27.65,2.23,2.55,23.14,0.00,6.60
31.9,-28.7,52,19860323,39.25,22.01,74.5,16.47,2.03,2.94,23.21,0.18,7.45
31.9,-28.7,52,19860324,24.27,14.26,90.67,62.75,1.6,5.38,4.76,9.64,3.17
31.9,-28.7,52,19860325,20.59,14.99,74.83,52.62,1.38,5.41,10.93,0.88,3.53
31.9,-28.7,52,19860326,23.53,15.43,75.9,48.85,1.57,2.27,16.25,0.40,3.42
31.9,-28.7,52,19860327,27.59,16.26,84.66,39.69,1.56,2.42,19.46,0.00,4.52
31.9,-28.7,52,19860328,32.62,17.15,77.05,33.95,1.68,2.92,22.09,0.00,5.91
31.9,-28.7,52,19860329,25.81,20.49,80.41,55.85,2.11,3.14,11.29,1.10,3.18
31.9,-28.7,52,19860330,35.95,20.34,81.51,29.15,1.99,3.81,21.75,0.55,7.06
31.9,-28.7,52,19860331,24.47,18.34,70.4,49.14,1.62,3.67,16.85,0.87,4.29
31.9,-28.7,52,19860401,27.29,16.93,73.01,46.77,1.68,1.95,19.72,0.08,4.13
31.9,-28.7,52,19860402,27.43,15.63,88.21,47.91,1.73,1.67,18.81,0.01,3.78
31.9,-28.7,52,19860403,27.87,17.43,81.39,39.33,1.73,2.15,19.91,0.00,4.29
31.9,-28.7,52,19860404,32.35,17.16,88.31,24.11,1.78,3.59,21.57,0.00,5.96
31.9,-28.7,52,19860405,33.68,19.26,83.81,31.22,2.05,3.41,20.78,0.00,5.88
31.9,-28.7,52,19860406,32.89,19.55,88.9,39.17,2.27,1.81,19.32,0.01,4.45
31.9,-28.7,52,19860407,31.46,20.69,86.12,49.69,2.55,1.51,17.63,0.81,3.78
31.9,-28.7,52,19860408,35.45,22.58,90.88,34.71,2.28,2.33,17.98,0.35,5.22
31.9,-28.7,52,19860409,37.77,22.82,66.24,20.15,1.9,2.53,17.27,0.01,6.02
31.9,-28.7,52,19860410,29.11,21.85,81.17,62.68,2.41,1.98,13.91,1.49,3.32
31.9,-28.7,52,19860411,26.66,20.33,93.83,70.67,2.36,2.71,7.75,3.20,2.30
31.9,-28.7,52,19860412,22.29,19.05,94.32,82.52,2.2,2.51,6.89,4.08,1.56
31.9,-28.7,52,19860413,27.02,18.98,98.85,59.97,2.26,2.1,12.83,3.15,2.79
31.9,-28.7,52,19860414,32.57,21.17,88.38,48.73,2.09,3.25,13.17,0.00,4.78
31.9,-28.7,52,19860415,25.83,20.01,81.63,66.63,2.08,2.68,12.07,0.50,3.02
31.9,-28.7,52,19860416,28.08,20.06,78.98,49.58,2.03,1.69,12.74,0.00,3.11
31.9,-28.7,52,19860417,34.03,18.33,94.79,32.71,1.98,1.61,18.32,0.00,4.31
31.9,-28.7,52,19860418,29.5,21.66,85.04,55.17,2.44,1.69,13.87,0.41,3.16
31.9,-28.7,52,19860419,24.69,21.49,94.19,78.36,2.42,2.71,8.17,8.23,2.01
31.9,-28.7,52,19860420,23.63,19.04,96.79,87.02,2.32,2.39,6.45,14.88,1.48
31.9,-28.7,52,19860421,21.18,18.25,94.7,78.43,2.03,3.25,6.63,7.46,1.59
31.9,-28.7,52,19860422,22.64,18.26,87.47,63.84,1.79,2.34,9.32,0.48,2.38
31.9,-28.7,52,19860423,27.76,17.76,77.86,48.99,1.8,3.43,17.91,0.00,4.31
31.9,-28.7,52,19860424,26.5,17.73,86.58,60.39,2.11,1.45,12.65,2.85,2.50
31.9,-28.7,52,19860425,25.35,19.51,94.74,63.43,2.19,1.48,13.89,3.24,2.57
31.9,-28.7,52,19860426,25.25,17.12,94.89,57.41,2.04,2.03,13.49,0.31,2.56
31.9,-28.7,52,19860427,27.82,17.7,97.05,54.32,2.11,2.34,16.54,0.01,3.30
31.9,-28.7,52,19860428,26.15,17.79,95.09,62.24,2.15,1.46,14.43,0.90,2.58
31.9,-28.7,52,19860429,29.47,17.48,91.9,43.76,1.92,2.56,16.9,0.00,3.90
31.9,-28.7,52,19860430,25.17,17.52,87.07,67.97,2.11,3.18,12.59,0.65,2.55
31.9,-28.7,52,19860501,21.98,19.21,91.81,77.13,2.13,1.87,6.12,4.42,1.44
31.9,-28.7,52,19860502,25.05,17.67,91.54,59.95,2.01,1.42,12.28,0.26,2.31
31.9,-28.7,52,19860503,28.93,17.78,92.32,47.54,2.04,2.49,16.38,0.22,3.55
31.9,-28.7,52,19860504,20.15,16.19,80.88,65.65,1.57,5.01,4.74,1.97,2.39
31.9,-28.7,52,19860505,18.97,14.76,82.22,58.49,1.4,3.85,10.51,2.67,2.52
31.9,-28.7,52,19860506,22.77,12.47,80.36,41.71,1.29,1.8,15.59,0.01,2.77
31.9,-28.7,52,19860507,27.53,12.83,86.05,36.21,1.45,2.08,16.45,0.00,3.41
31.9,-28.7,52,19860508,27.72,14.57,83.59,41.31,1.59,2.6,15.96,0.00,3.61
31.9,-28.7,52,19860509,25.76,16.82,79.21,40.51,1.67,2.9,13.67,0.17,3.32
31.9,-28.7,52,19860510,28.04,16.5,88.88,39.9,1.73,2.05,14.48,0.00,3.23
31.9,-28.7,52,19860511,30.3,15.02,87.61,32.26,1.64,1.46,15.88,0.00,3.22
31.9,-28.7,52,19860512,34.04,15.65,73.53,17.36,1.48,2.94,15.9,0.24,5.12
31.9,-28.7,52,19860513,26.98,18.71,91.48,41.95,1.74,2.9,11.66,0.69,3.45
31.9,-28.7,52,19860514,33.3,15.81,79.99,19.85,1.58,2.78,15.21,0.07,4.67
31.9,-28.7,52,19860515,33.83,16.59,84.22,17.14,1.57,2.97,15.51,0.04,4.98
31.9,-28.7,52,19860516,21.53,16.07,82.96,50.37,1.51,2.11,9.2,1.14,2.22
31.9,-28.7,52,19860517,25.65,15.21,89.31,40.8,1.39,2.32,11.93,0.00,3.13
31.9,-28.7,52,19860518,25.79,16.59,88.02,49.73,1.63,1.76,12.32,0.05,2.66
31.9,-28.7,52,19860519,29.81,15.07,91.62,27.51,1.5,3,14.98,0.00,4.18
31.9,-28.7,52,19860520,30.18,16.1,82.42,31.69,1.55,2.76,14.91,0.00,4.09
31.9,-28.7,52,19860521,29.22,17.03,82.75,36.05,1.63,2.72,14.68,0.00,3.84
31.9,-28.7,52,19860522,30.38,15.97,85.51,28.5,1.55,1.73,14.69,0.00,3.30
31.9,-28.7,52,19860523,25.45,17.04,86.23,52.04,1.86,1.84,12.1,0.00,2.39
31.9,-28.7,52,19860524,27.45,15.29,95.27,49.7,1.92,1.4,13.52,0.62,2.38
31.9,-28.7,52,19860525,26.89,17.77,94.89,50.23,1.95,1.36,12.89,0.77,2.37
31.9,-28.7,52,19860526,28.6,16.32,96.7,34.14,1.6,2.62,14.01,0.00,3.57
31.9,-28.7,52,19860527,28.61,15.08,77.37,31.52,1.43,3.13,14.2,0.00,4.03
31.9,-28.7,52,19860528,31.23,15.79,78.62,21.68,1.18,2.89,14.12,0.00,4.69
31.9,-28.7,52,19860529,30.91,15.52,57.36,19.18,1.09,1.55,14.1,0.00,3.32
31.9,-28.7,52,19860530,26.82,13.89,86.21,46.36,1.66,1.94,12.9,0.00,2.60
31.9,-28.7,52,19860531,28.57,14.63,94.98,41.17,1.85,1.36,12.89,0.00,2.40
31.9,-28.7,52,19860601,30.21,16.78,94.23,35.28,1.71,1.76,13.21,0.00,3.04
31.9,-28.7,52,19860602,30.99,17.03,59.49,21.79,1.41,3.97,13.52,0.00,5.20
31.9,-28.7,52,19860603,29.41,19.99,80.57,36.17,1.76,4.75,13.39,0.00,4.93
31.9,-28.7,52,19860604,26.17,14.59,80.92,51.74,1.72,3.56,8.07,24.49,2.79
31.9,-28.7,52,19860605,20.97,13.36,80.83,51.26,1.29,5.13,8.82,11.47,3.13
31.9,-28.7,52,19860606,16.97,14.41,75.35,56.58,1.16,4.48,9.4,0.35,2.72
31.9,-28.7,52,19860607,17.71,12.87,81.99,63.6,1.25,2.81,8.23,0.51,1.94
31.9,-28.7,52,19860608,20.17,10.81,80.61,50.91,1.26,1.67,12.31,0.07,1.88
31.9,-28.7,52,19860609,23.48,10.76,86.64,41.02,1.19,2.31,13.35,0.00,2.68
31.9,-28.7,52,19860610,25.29,10.47,73.74,34.08,1.15,1.65,13.42,0.00,2.55
31.9,-28.7,52,19860611,27.07,11.56,77.68,34.18,1.32,1.88,13.32,0.00,2.77
31.9,-28.7,52,19860612,21.65,16.59,93.11,72.47,1.88,1.75,7.48,0.63,1.43
31.9,-28.7,52,19860613,24.83,14.13,93.1,47.27,1.6,1.49,13.29,0.00,2.18
31.9,-28.7,52,19860614,23.51,14.4,88.03,41.77,1.39,1.96,12,0.01,2.41
31.9,-28.7,52,19860615,20.49,14.45,87.28,62.15,1.56,1.82,8.73,0.55,1.64
31.9,-28.7,52,19860616,24.41,14.74,87.75,45.01,1.45,3.23,12.94,0.00,3.10
31.9,-28.7,52,19860617,27.7,14.61,71.32,22.66,1.06,3.88,13.32,0.00,4.84
31.9,-28.7,52,19860618,22.04,13.91,72.74,44.67,1.24,3.44,9.7,0.00,3.00
31.9,-28.7,52,19860619,22.76,11.26,77.47,43.33,1.29,1.96,12.93,0.00,2.28
31.9,-28.7,52,19860620,28.71,11.65,89.88,23.31,1.07,1.89,13.31,0.00,3.18
31.9,-28.7,52,19860621,25.05,15.06,82.34,37.76,1.27,4.03,11.54,0.47,3.96
31.9,-28.7,52,19860622,19.66,11.2,65.26,36.54,1.01,2.33,11.94,0.01,2.45
31.9,-28.7,52,19860623,24.08,9.39,73.99,29.36,0.98,1.81,13.05,0.00,2.62
31.9,-28.7,52,19860624,27.76,11.47,63.32,15.98,0.89,1.91,13.38,0.00,3.27
31.9,-28.7,52,19860625,23.17,11.04,78.46,53.39,1.35,1.64,12.6,0.00,2.10
31.9,-28.7,52,19860626,23.53,13.67,88.54,44.19,1.49,1.29,11.18,0.08,1.91
31.9,-28.7,52,19860627,23.35,13.18,90.61,42.17,1.44,1.91,12.09,0.00,2.23
31.9,-28.7,52,19860628,26.23,14.82,85.6,36.35,1.4,2.69,12.5,0.00,3.22
31.9,-28.7,52,19860629,26.78,12.24,75.93,24.69,1.06,1.77,13.24,0.00,2.92
31.9,-28.7,52,19860630,25.79,13.84,73.5,34.69,1.18,3.25,12.94,0.00,3.78
31.9,-28.7,52,19860701,28.05,14.96,75.46,23.68,1.09,3.8,13.22,0.00,4.83
31.9,-28.7,52,19860702,23.61,14.1,80.28,50.75,1.58,1.95,10.26,0.29,2.09
31.9,-28.7,52,19860703,18.68,14.95,84.61,61.39,1.55,1.71,5.53,0.40,1.32
31.9,-28.7,52,19860704,20.35,11.88,96.34,61.7,1.51,2.71,8.09,1.11,1.63
31.9,-28.7,52,19860705,19.92,12.69,71.22,40.39,1.05,3.26,12.13,0.01,2.98
31.9,-28.7,52,19860706,22.42,10.43,74.25,38.75,1.17,1.82,12.87,0.00,2.31
31.9,-28.7,52,19860707,23.97,11.2,92.57,40.05,1.27,2.47,13.14,0.00,2.75
31.9,-28.7,52,19860708,26.46,13.01,85,31.29,1.21,3.59,13.28,0.00,4.03
31.9,-28.7,52,19860709,22.98,12.96,82.58,51.64,1.41,2.91,10.61,0.07,2.57
31.9,-28.7,52,19860710,27.75,11.88,87.4,33.32,1.29,2.17,13.2,0.00,3.16
31.9,-28.7,52,19860711,30.36,14.54,78.35,18.69,1.24,3.17,13.42,0.01,4.55
31.9,-28.7,52,19860712,20.27,14.24,84.61,58.1,1.52,2.1,7.08,0.29,1.69
31.9,-28.7,52,19860713,25.26,14.33,91.98,40.48,1.5,2.5,10.22,0.00,2.72
31.9,-28.7,52,19860714,29.67,15.22,90.48,26.36,1.4,3.08,13.43,0.01,4.19
31.9,-28.7,52,19860715,24.98,15.66,72.77,36.76,1.4,3.02,13.55,0.97,3.40
31.9,-28.7,52,19860716,21.37,14.55,84.25,46.42,1.36,2.24,9.7,1.01,2.31
31.9,-28.7,52,19860717,27.98,14.64,76.13,34.3,1.17,3.18,12.75,0.13,4.30
31.9,-28.7,52,19860718,24.95,14.49,66.12,31.01,1.25,1.9,13.38,0.00,2.89
31.9,-28.7,52,19860719,26.52,11.2,81.73,27.73,1.09,1.73,14.13,0.00,2.98
31.9,-28.7,52,19860720,26.83,10.43,65.97,24.14,1.05,1.42,14.52,0.00,2.78
31.9,-28.7,52,19860721,29.72,11.18,70.16,18.73,0.91,2.39,14.65,0.00,4.16
31.9,-28.7,52,19860722,30.46,13.38,63.19,12.9,0.86,3.18,14.9,0.00,5.22
31.9,-28.7,52,19860723,28.17,12.31,56.79,22.71,1.06,3.09,14.74,0.00,4.41
31.9,-28.7,52,19860724,23.65,14.67,72.29,41.73,1.37,2.56,12.36,0.26,2.95
31.9,-28.7,52,19860725,26.29,12.4,86.69,30.57,1.34,1.64,14.43,0.00,2.80
31.9,-28.7,52,19860726,20.74,15.13,75.88,42.34,1.28,3.33,11.87,0.23,3.01
31.9,-28.7,52,19860727,22.82,12.01,79.07,39.24,1.29,1.81,13.35,0.01,2.49
31.9,-28.7,52,19860728,26.86,13.11,86.72,28.7,1.25,2.19,14.94,0.00,3.43
31.9,-28.7,52,19860729,22.66,11.94,77.89,50.85,1.42,2.52,12.86,0.05,2.53
31.9,-28.7,52,19860730,26.32,12.47,90.01,32.89,1.4,2.03,14.98,0.00,3.07
31.9,-28.7,52,19860731,23.4,13.28,82.33,43.47,1.38,2.73,14.37,0.79,3.02
31.9,-28.7,52,19860801,24.59,14.38,92,39.94,1.45,1.23,12.54,0.36,2.35
31.9,-28.7,52,19860802,24.57,11.81,86.15,38.13,1.41,2.05,14.88,0.22,2.81
31.9,-28.7,52,19860803,26.22,15.57,86.92,36.3,1.45,1.69,15.01,0.08,3.04
31.9,-28.7,52,19860804,30.76,12.66,85.34,9.65,0.88,1.61,15.8,0.00,3.77
31.9,-28.7,52,19860805,29.29,15.51,53.11,13.71,1.05,2.22,15.76,0.00,4.26
31.9,-28.7,52,19860806,25.9,13.75,98.4,42.1,1.57,2.46,13.36,0.31,3.05
31.9,-28.7,52,19860807,23.88,13.42,75.33,42.05,1.36,1.85,14.09,0.03,2.81
31.9,-28.7,52,19860808,26.59,10.79,94.16,31.63,1.33,2.06,16.08,0.00,3.29
31.9,-28.7,52,19860809,33.75,13.08,83.21,18.18,1.28,2.25,16.21,0.00,4.64
31.9,-28.7,52,19860810,34.83,15.23,61.61,14.58,1.24,1.99,16.03,0.00,4.63
31.9,-28.7,52,19860811,27.9,17.96,96.32,49.47,1.92,1.97,12.29,0.48,2.97
31.9,-28.7,52,19860812,24.84,17.22,80.64,47.44,1.69,1.8,11.69,0.60,2.66
31.9,-28.7,52,19860813,31.05,16.23,89.85,33.08,1.53,3.01,16.53,0.01,4.82
31.9,-28.7,52,19860814,33.57,16.32,69.3,17.48,1.11,3.03,16.97,0.00,5.87
31.9,-28.7,52,19860815,25.91,16.36,78.61,31.05,1.34,3.09,15.18,0.02,4.19
31.9,-28.7,52,19860816,27.72,13.68,72.5,40.74,1.6,2.13,13.94,0.00,3.28
31.9,-28.7,52,19860817,30.62,15.28,96.6,27.44,1.62,3.2,15.1,0.92,4.58
31.9,-28.7,52,19860818,20.07,14,72.78,52.07,1.28,3.7,9.83,3.99,2.94
31.9,-28.7,52,19860819,19.74,12.99,88.17,60.34,1.48,1.73,9.03,8.45,1.82
31.9,-28.7,52,19860820,22.38,14.64,86.44,44.6,1.49,1.47,12.79,0.96,2.45
31.9,-28.7,52,19860821,21.82,11.89,89.63,50.9,1.37,1.63,14.42,0.82,2.55
31.9,-28.7,52,19860822,26.89,9.95,86.46,28.57,1.15,2.27,18.26,0.00,3.99
31.9,-28.7,52,19860823,30.28,12.16,82.33,26.02,1.41,1.9,18.23,0.00,4.08
31.9,-28.7,52,19860824,34.94,14.5,75.14,20.04,1.27,2.44,18.11,0.00,5.47
31.9,-28.7,52,19860825,26.28,17.8,85.84,47.91,1.86,2.84,14.27,0.04,3.43
31.9,-28.7,52,19860826,39.29,18.21,55.9,9.46,1.38,3.39,18.64,0.29,7.43
31.9,-28.7,52,19860827,24.65,17.93,90.69,58.23,1.9,1.98,12.17,1.03,2.68
31.9,-28.7,52,19860828,24.02,18.59,93.36,66.78,2.11,1.69,7.41,2.26,1.83
31.9,-28.7,52,19860829,28.47,18.03,97.15,44.13,1.98,2.82,12.53,0.80,3.52
31.9,-28.7,52,19860830,23.53,19.39,88.98,55.98,2.04,1.71,7.85,17.52,2.00
31.9,-28.7,52,19860831,27.04,14.02,87.04,30.3,1.41,3.38,19.3,0.00,4.68
31.9,-28.7,52,19860901,22.45,14.58,72.53,44.93,1.37,3.68,16.08,0.00,3.77
31.9,-28.7,52,19860902,27.64,12.31,84.54,37.27,1.45,2.91,19.63,0.14,4.43
31.9,-28.7,52,19860903,19.81,15.9,95.21,63.65,1.54,2.42,6.67,2.12,2.02
31.9,-28.7,52,19860904,30.95,13.42,86.39,33.58,1.33,3.45,20.28,0.00,5.79
