Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
25.3,-33.8,95,20191115,25.23,14.5,92.5,55.44,1.73,1.8,22.22,0.01,4.27
25.3,-33.8,95,20191116,22.72,15,92.97,59.76,1.73,2.06,17.95,1.97,3.44
25.3,-33.8,95,20191117,19.5,13.23,92.54,51.01,1.28,4.02,15.35,1.75,3.59
25.3,-33.8,95,20191118,21.94,11.64,78.93,42.8,1.11,2.06,25.13,0.05,4.73
25.3,-33.8,95,20191119,22.26,11.54,73.16,39.94,1.1,3.3,28.39,0.01,5.48
25.3,-33.8,95,20191120,23.55,11.38,80.13,39.56,1.15,1.69,26.09,0.00,4.88
25.3,-33.8,95,20191121,25.12,10.78,91.26,42.24,1.24,2.21,30.71,0.00,5.68
25.3,-33.8,95,20191122,25.57,12.43,86.07,36.27,1.33,2.09,31.11,0.00,5.79
25.3,-33.8,95,20191123,24.53,12.66,96.38,48.25,1.42,2.39,28.22,0.00,5.25
25.3,-33.8,95,20191124,25.92,13.54,83.2,41.84,1.31,2.66,29.16,0.00,5.96
25.3,-33.8,95,20191125,28.86,12.04,85.83,28.22,1.16,3.15,30.61,0.00,7.07
25.3,-33.8,95,20191126,28.81,12.85,79.83,29.33,1.2,1.86,31.29,0.00,6.44
25.3,-33.8,95,20191127,28.1,12.48,74.95,34.41,1.33,1.88,31.37,0.00,6.21
25.3,-33.8,95,20191128,28.64,12.71,93.16,44.69,1.64,2.27,31.12,0.00,6.12
25.3,-33.8,95,20191129,29.42,15.25,90.35,35.22,1.52,2.85,25.27,0.00,6.17
25.3,-33.8,95,20191130,24.67,14.59,86.62,48.38,1.4,2.74,23.5,0.00,5.09
25.3,-33.8,95,20191201,24.37,14.16,82.05,51.92,1.52,2.25,22.97,0.09,4.61
25.3,-33.8,95,20191202,32.54,15.54,92.35,40.09,1.68,2.93,30.25,0.00,7.31
25.3,-33.8,95,20191203,19.83,13.43,71.76,48.83,1.15,4.93,17.04,0.58,4.45
25.3,-33.8,95,20191204,20.31,12.24,69.51,42.89,1,2.46,26.71,0.00,5.03
25.3,-33.8,95,20191205,27.07,12,82.18,37.1,1.26,2.84,32.02,0.00,6.55
25.3,-33.8,95,20191206,37.5,14.24,76.9,22.34,1.4,3.32,29.97,0.00,8.97
25.3,-33.8,95,20191207,25.06,17.21,82.83,49.3,1.65,2.37,23.52,0.73,4.96
25.3,-33.8,95,20191208,21.56,15.04,94.22,64.65,1.55,3.11,15.96,3.57,3.51
25.3,-33.8,95,20191209,20.2,15.1,78.62,59.51,1.37,3.5,11.41,0.19,3.30
25.3,-33.8,95,20191210,23.57,15.3,85.61,55.67,1.66,3.87,20.45,0.41,4.33
25.3,-33.8,95,20191211,24.55,15.65,94.92,53.51,1.75,2.72,23.37,0.51,4.58
25.3,-33.8,95,20191212,23.87,16.79,92.43,60.12,1.77,4.26,21.04,1.75,4.47
25.3,-33.8,95,20191213,28.66,16.51,93.51,48.47,1.79,3.17,29.51,0.03,6.36
25.3,-33.8,95,20191214,26.94,16.21,90.42,49.74,1.69,3.67,27.72,4.50,6.00
25.3,-33.8,95,20191215,19.18,12.19,87.56,45,1.12,5.24,23.54,11.65,4.76
25.3,-33.8,95,20191216,22.95,12.35,80.15,44.73,1.21,2.34,29.33,0.03,5.41
25.3,-33.8,95,20191217,36.68,12.36,95.77,21.14,1.31,2.44,32.7,0.00,8.38
25.3,-33.8,95,20191218,24.95,15.3,71.13,42.8,1.4,2.24,26.62,0.06,5.44
25.3,-33.8,95,20191219,28.24,13.84,74,35.94,1.2,1.61,31.01,0.00,6.28
25.3,-33.8,95,20191220,27.52,13.64,74.51,38.36,1.37,2,31.69,0.00,6.29
25.3,-33.8,95,20191221,23.2,16.1,85,58.31,1.58,2.92,14.81,1.08,3.75
25.3,-33.8,95,20191222,25.85,13.6,86.7,49.57,1.55,2.76,31.15,0.00,5.89
25.3,-33.8,95,20191223,36.16,13.91,98.93,31.44,1.64,1.76,29.54,0.41,7.12
25.3,-33.8,95,20191224,26.2,16.26,82.18,42.14,1.45,2.58,30.95,0.00,6.32
25.3,-33.8,95,20191225,26.25,14,89.83,47.13,1.48,2.41,25.56,0.44,5.36
25.3,-33.8,95,20191226,28.26,14.96,75.73,38.7,1.29,2.63,29.17,0.57,6.62
25.3,-33.8,95,20191227,21.72,13.98,60.44,40.66,1.17,4.32,23.9,1.08,5.37
25.3,-33.8,95,20191228,23.86,13.18,93.31,48.39,1.43,3.58,28.35,0.68,5.42
25.3,-33.8,95,20191229,25.23,14.62,92.71,60.27,1.87,2.75,22.06,1.33,4.24
25.3,-33.8,95,20191230,23.62,16.28,94.14,68.65,1.87,2.22,14.6,2.98,3.15
25.3,-33.8,95,20191231,24.5,14.85,95.06,50.67,1.55,2.2,23.3,0.01,4.70
25.3,-33.8,95,20200101,26.83,14.08,89.26,50.38,1.68,2.94,32.04,0.00,6.08
25.3,-33.8,95,20200102,27.99,15.42,93.95,48.19,1.92,2.53,30.17,0.00,5.84
25.3,-33.8,95,20200103,23.64,18.54,92.17,65.12,2.11,2.56,10.71,3.20,2.55
25.3,-33.8,95,20200104,25.95,18.98,94.73,74.19,2.28,1.82,13.38,0.49,2.98
25.3,-33.8,95,20200105,25.34,18.72,90.92,51.36,1.82,2.84,24.02,0.11,5.10
25.3,-33.8,95,20200106,24.37,16.95,89.15,56.25,1.88,2.02,14.35,1.92,3.25
25.3,-33.8,95,20200107,25.5,18.23,97.96,70.7,2.08,3.08,14.04,9.62,3.40
25.3,-33.8,95,20200108,31.04,18.92,97.74,50.81,2.18,1.22,24.53,6.32,5.27
25.3,-33.8,95,20200109,22.1,16.82,88.67,68.13,1.76,3.21,13.15,2.92,3.09
25.3,-33.8,95,20200110,21.1,15.12,90.02,70.62,1.75,4.02,10.19,2.87,2.42
25.3,-33.8,95,20200111,31.28,16.33,90.64,46,2.03,1.85,29.1,0.00,6.12
25.3,-33.8,95,20200112,26.92,18.24,78.17,48.55,1.89,2.33,25.19,0.05,5.26
25.3,-33.8,95,20200113,27.5,19.83,96.29,63.2,2.4,2.63,18.67,3.73,4.00
25.3,-33.8,95,20200114,30.01,19.05,96.15,54.77,2.34,2.22,27.11,0.07,5.63
25.3,-33.8,95,20200115,31.42,18.33,96.76,44.33,2.27,1.55,28.71,0.00,5.97
25.3,-33.8,95,20200116,32.96,20.84,90.12,47.94,2.32,1.82,28.81,0.02,6.48
25.3,-33.8,95,20200117,28.34,19.18,86.45,61.34,2.24,3.4,19.4,3.73,4.58
25.3,-33.8,95,20200118,19.92,16.17,91.53,75.24,1.72,2.97,4.33,7.19,1.71
25.3,-33.8,95,20200119,19.86,15.74,87.52,59.58,1.53,4.4,6.02,2.82,2.54
25.3,-33.8,95,20200120,23.11,16.15,76.93,60.25,1.56,4.76,18.59,7.86,4.54
25.3,-33.8,95,20200121,20.46,16.02,88.7,81.64,1.87,3.57,7.17,10.25,1.75
25.3,-33.8,95,20200122,20.5,15.43,96.51,83.23,1.88,2.71,6.08,20.27,1.51
25.3,-33.8,95,20200123,22.15,15.26,95.5,66.27,1.73,2.87,17.14,2.49,3.36
25.3,-33.8,95,20200124,28.2,16.24,93.15,54.36,1.99,2,27.35,1.26,5.35
25.3,-33.8,95,20200125,28.86,18.32,88.48,50.38,2.02,1.5,27.95,0.22,5.57
25.3,-33.8,95,20200126,20.24,14.38,84.08,55.94,1.44,4.83,10.6,0.80,3.16
25.3,-33.8,95,20200127,22.76,13.11,78.32,43.84,1.21,2.24,26.15,0.01,5.01
25.3,-33.8,95,20200128,28.62,12.72,80.68,31.85,1.24,2.13,30.42,0.00,6.35
25.3,-33.8,95,20200129,26.3,15.67,81.26,43.76,1.69,3.09,24.13,0.56,5.14
25.3,-33.8,95,20200130,25.7,16.72,85.94,54.89,1.73,3.02,24.93,0.12,5.14
25.3,-33.8,95,20200131,33,15.21,94.68,40.07,1.88,2.72,29.16,0.12,6.80
25.3,-33.8,95,20200201,26.88,18.44,89.14,59.2,2.14,2.43,18.98,0.84,4.08
25.3,-33.8,95,20200202,32.47,20,97.83,49.08,2.3,1.52,22.03,2.51,5.12
25.3,-33.8,95,20200203,34.39,20.26,81.98,37.61,2.1,1.56,27.66,0.00,6.39
25.3,-33.8,95,20200204,35.33,20.31,91.51,39.78,2.31,1.25,26.31,0.50,6.01
25.3,-33.8,95,20200205,31.69,17.83,90.79,51.18,2.13,2.38,25.57,2.03,5.81
25.3,-33.8,95,20200206,19.88,16.25,93.65,86.27,1.83,3.08,2.96,26.07,1.29
25.3,-33.8,95,20200207,20.4,16.11,94.1,81.97,1.83,3.24,8.04,9.46,1.91
25.3,-33.8,95,20200208,22.31,18.02,96.89,73.85,2.11,2.38,5.22,3.94,1.52
25.3,-33.8,95,20200209,26.29,15.63,97.34,59.08,1.98,1.66,22.5,0.84,4.22
25.3,-33.8,95,20200210,24.32,16.75,94.05,64.26,1.91,2.37,20.96,2.15,3.96
25.3,-33.8,95,20200211,26.26,15.97,90.55,53.69,1.78,3.3,25.81,0.00,5.18
25.3,-33.8,95,20200212,28.83,16.45,92.09,51.45,1.98,2.36,28.51,0.00,5.62
25.3,-33.8,95,20200213,30.35,16.3,94.76,47.21,1.91,2.39,26.48,0.00,5.73
25.3,-33.8,95,20200214,28.48,19.46,82.23,51.82,1.99,1.81,26.07,0.07,5.35
25.3,-33.8,95,20200215,29.84,18.83,90.06,60.01,2.25,1.78,24,0.26,4.98
25.3,-33.8,95,20200216,38.24,19.9,94.51,28.44,2.19,2.09,19.2,4.47,5.94
25.3,-33.8,95,20200217,24.49,18.14,89.16,56.99,1.93,3.06,12.6,13.75,3.23
25.3,-33.8,95,20200218,22.13,17.4,93.06,69.19,1.86,3.7,9.45,1.26,2.54
25.3,-33.8,95,20200219,29.09,17.14,91.44,53.04,2.05,2.12,26.9,0.11,5.34
25.3,-33.8,95,20200220,28.46,18.97,72.64,47.03,1.99,3.05,23.88,0.44,5.35
25.3,-33.8,95,20200221,29.58,16.22,86.93,54.27,2,1.47,24.47,0.07,4.87
25.3,-33.8,95,20200222,25.37,16.51,87.81,50.34,1.72,3.76,23.73,2.10,4.94
25.3,-33.8,95,20200223,21.48,13.85,79.16,50.09,1.27,2.24,19.87,0.06,3.96
25.3,-33.8,95,20200224,26.09,11.21,93.14,40.66,1.33,1.63,27.29,0.00,4.94
25.3,-33.8,95,20200225,32.14,12.17,95.18,37.11,1.62,1.56,26.93,0.00,5.58
25.3,-33.8,95,20200226,29.9,18.29,68.47,29.57,1.6,2.57,24.66,0.00,5.94
25.3,-33.8,95,20200227,24.18,15.83,84.87,47.39,1.7,3.22,15.3,5.43,3.62
25.3,-33.8,95,20200228,19.46,15.28,80.83,56.46,1.34,2.69,9.78,0.50,2.82
25.3,-33.8,95,20200229,24.19,11.82,84.76,44.4,1.44,3.29,24.29,0.00,4.59
25.3,-33.8,95,20200301,28.19,12.91,92.37,47.59,1.75,1.91,24.29,0.00,4.67
25.3,-33.8,95,20200302,25.32,16.35,92.25,57.57,1.99,1.75,15.84,1.62,3.16
25.3,-33.8,95,20200303,29.1,18.11,93.48,52.48,2.06,2.36,23.59,0.08,4.95
25.3,-33.8,95,20200304,39.71,17.96,93.75,22.17,1.75,1.87,22.46,0.00,6.42
25.3,-33.8,95,20200305,28.4,19.23,67.63,42.04,1.89,2.25,23.15,0.04,5.02
25.3,-33.8,95,20200306,31.89,20.08,91.8,49.3,2.21,2.52,21.97,0.37,5.32
25.3,-33.8,95,20200307,39.16,18.91,91.84,27.67,1.89,1.79,23.5,0.26,6.33
25.3,-33.8,95,20200308,28.73,17.67,76.56,39.83,1.78,2.02,21.77,8.27,4.75
25.3,-33.8,95,20200309,22.37,17.05,90.34,63.6,1.76,1.86,9.61,5.68,2.37
25.3,-33.8,95,20200310,21.97,17.22,93.81,79.75,1.91,1.86,6.16,5.81,1.72
25.3,-33.8,95,20200311,22.48,17.15,91.07,70.76,1.9,3.52,10.93,2.63,2.55
25.3,-33.8,95,20200312,25.04,18.27,92.69,66.16,2.07,2.92,12.52,1.14,2.94
25.3,-33.8,95,20200313,30.62,16.92,91.26,48.36,2,1.66,22.19,0.94,4.62
25.3,-33.8,95,20200314,26.73,17.4,92.96,60.14,1.88,2.1,18.4,0.04,3.88
25.3,-33.8,95,20200315,20.65,15.82,83.68,66.85,1.75,2.74,5.06,5.96,1.68
25.3,-33.8,95,20200316,21.88,14.92,88.52,56.99,1.54,3.89,13.1,3.28,3.21
25.3,-33.8,95,20200317,27.38,14.83,79.58,52.22,1.74,2.55,18.7,9.36,4.10
25.3,-33.8,95,20200318,26,16.65,83.53,48.66,1.73,2.28,21.52,0.00,4.24
25.3,-33.8,95,20200319,25.84,15.19,87.19,59.26,1.86,2.19,22.45,0.00,3.98
25.3,-33.8,95,20200320,24.92,16.39,91.98,54.99,1.79,2.61,18.05,0.02,3.65
25.3,-33.8,95,20200321,24.7,13.91,80.58,50.67,1.59,1.64,22.35,0.00,3.83
25.3,-33.8,95,20200322,27.43,15.7,92.54,56.14,2.01,1.63,19.36,0.01,3.60
25.3,-33.8,95,20200323,23.36,16.92,91.39,69.15,1.96,1.48,7.39,1.30,1.82
25.3,-33.8,95,20200324,24.98,15.61,87,58.42,1.72,1.46,13.47,0.04,2.82
25.3,-33.8,95,20200325,28.39,14.68,90.76,49.12,1.65,2.42,20.57,0.00,4.44
25.3,-33.8,95,20200326,19.16,13.04,68.04,42.96,1.02,4.88,13.66,0.41,4.08
25.3,-33.8,95,20200327,22.89,12.05,69.6,41.15,1.15,2.26,20.89,0.00,3.93
25.3,-33.8,95,20200328,31.89,11.52,93.54,21.17,1.14,2.52,21.69,0.00,5.55
25.3,-33.8,95,20200329,23.69,13.29,72.5,47.51,1.29,2.32,17.68,0.02,3.69
25.3,-33.8,95,20200330,26.68,11.57,82.54,46.71,1.59,1.31,20.65,0.00,3.53
25.3,-33.8,95,20200331,24.44,15.04,90.46,53.05,1.56,2.93,15.49,0.10,3.53
25.3,-33.8,95,20200401,20.88,14.93,82.59,57.64,1.38,2.51,11.9,4.15,2.83
25.3,-33.8,95,20200402,24.86,13.37,82.54,48.08,1.43,2.92,20.52,0.00,4.07
25.3,-33.8,95,20200403,31.6,12.97,92.32,34.86,1.57,1.54,19.34,0.00,4.12
25.3,-33.8,95,20200404,33.79,17.85,65.54,27.92,1.46,2.28,18.32,0.00,5.25
25.3,-33.8,95,20200405,24.89,16.05,75.25,44.79,1.44,2.43,17.65,0.01,3.84
25.3,-33.8,95,20200406,23.16,12.47,79.77,37.37,1.19,4.17,14.91,0.25,4.12
25.3,-33.8,95,20200407,16.96,11.94,56.5,43.81,0.92,4.63,12.75,0.23,3.60
25.3,-33.8,95,20200408,21.53,10.25,71.7,42.07,1.1,2.4,17.97,0.01,3.34
25.3,-33.8,95,20200409,28.54,12.39,81.34,34.93,1.26,2.02,19.03,0.00,4.13
25.3,-33.8,95,20200410,26.7,14.41,61.88,29.45,0.99,1.27,14.71,0.00,3.28
25.3,-33.8,95,20200411,28.64,12.61,53.04,30.53,1.04,1.08,13.07,0.00,3.03
25.3,-33.8,95,20200412,26.02,13.67,62.85,37.37,1.18,3.61,11.74,0.01,4.38
25.3,-33.8,95,20200413,22.12,10.13,78.77,41.35,1.1,1.71,18.49,0.00,3.07
25.3,-33.8,95,20200414,20.68,11.27,71.04,46.69,1.28,2.14,13.65,1.11,2.54
25.3,-33.8,95,20200415,21.4,13.35,82.23,55.96,1.47,1.19,9.9,0.20,1.93
25.3,-33.8,95,20200416,23.92,12.33,90.43,35.22,1.21,1.78,16.2,0.00,3.11
25.3,-33.8,95,20200417,25.87,9.9,83.4,33.87,1.28,1.27,17.71,0.00,2.96
25.3,-33.8,95,20200418,27.83,12.1,90.4,38.08,1.52,1.71,16.88,0.00,3.26
25.3,-33.8,95,20200419,35.65,13.78,73.87,21.24,1.19,2.16,17.23,0.00,4.99
25.3,-33.8,95,20200420,30.87,15.91,67.28,25.42,1.39,2.16,16.26,0.02,4.21
25.3,-33.8,95,20200421,20.26,14.97,75.07,59.51,1.44,1.8,6.85,0.34,1.89
25.3,-33.8,95,20200422,23.06,12.09,77.39,40.91,1.23,1.42,14.54,0.00,2.59
25.3,-33.8,95,20200423,23,9.68,86.36,42.5,1.26,1.14,14.91,0.00,2.32
25.3,-33.8,95,20200424,21.88,13.62,85.82,58.75,1.49,1.14,7.95,0.46,1.72
25.3,-33.8,95,20200425,21.61,14.28,89.36,49.21,1.49,1.92,10.88,0.48,2.20
25.3,-33.8,95,20200426,25.92,14.12,86.9,48.44,1.51,2.65,15.36,0.38,3.33
25.3,-33.8,95,20200427,19.5,13.25,83.71,75.67,1.44,2.69,1.84,6.05,1.53
25.3,-33.8,95,20200428,19.32,11.74,77.83,55.53,1.28,1.92,11.43,1.01,2.03
25.3,-33.8,95,20200429,22.72,8.49,89.41,46.4,1.22,1.53,15.63,0.00,2.40
25.3,-33.8,95,20200430,26.62,10.59,78.85,29.17,1.06,1.64,15.77,0.00,3.09
25.3,-33.8,95,20200501,25.61,12.4,56.16,32.27,1.09,1.43,15.17,0.00,2.82
25.3,-33.8,95,20200502,30.49,12.04,71.88,20.02,1.05,2.58,15.39,0.00,4.39
25.3,-33.8,95,20200503,20.45,14.32,80.36,58.83,1.47,3,9.65,1.89,2.22
25.3,-33.8,95,20200504,20.35,12.22,89.3,56.58,1.41,2.4,7.74,1.47,1.86
25.3,-33.8,95,20200505,21.74,12.17,81.95,51.47,1.33,2.46,13.98,0.00,2.53
25.3,-33.8,95,20200506,22.03,12.78,81.6,57.28,1.52,1.93,12.2,0.01,2.05
25.3,-33.8,95,20200507,26.42,13.04,92.64,45.36,1.47,1.41,13.03,0.00,2.43
25.3,-33.8,95,20200508,23.18,13.24,72.24,49.18,1.49,1.5,13.06,0.00,2.13
25.3,-33.8,95,20200509,25.98,13.26,93.95,43.54,1.52,1.45,13.45,0.01,2.38
25.3,-33.8,95,20200510,31.44,12.34,71.77,18.37,0.95,2.04,14.43,0.00,3.88
25.3,-33.8,95,20200511,24.93,12.6,69.35,35.46,1.14,1.87,13.38,0.00,2.79
25.3,-33.8,95,20200512,22.78,14.48,78.97,55.59,1.5,1.5,9.87,0.02,1.93
25.3,-33.8,95,20200513,20.41,13.48,80.91,46.37,1.24,3.8,10.76,0.20,2.85
25.3,-33.8,95,20200514,23.17,11.29,74.74,37.18,1.12,1.65,13.49,0.01,2.39
25.3,-33.8,95,20200515,21.15,10.89,67.07,41.61,1.05,3.79,13.1,0.29,3.21
25.3,-33.8,95,20200516,20.97,9.13,69.53,31.31,0.95,1.77,13.16,0.00,2.28
25.3,-33.8,95,20200517,26.36,8.77,74.67,21.82,0.84,1.63,13.47,0.00,2.77
25.3,-33.8,95,20200518,22.7,9.65,77.15,45.12,1.26,1.35,12.5,0.00,1.88
25.3,-33.8,95,20200519,25.02,11.3,95.12,35.95,1.24,1.56,12.78,0.00,2.30
25.3,-33.8,95,20200520,27.73,10.05,88.02,24.09,0.94,1.46,13.04,0.00,2.63
25.3,-33.8,95,20200521,30.99,13.36,35.9,15.66,0.88,3.01,12.92,0.00,4.74
25.3,-33.8,95,20200522,24.43,12.61,81.45,45.18,1.41,1.54,12.35,0.00,2.09
25.3,-33.8,95,20200523,23.01,11.38,89.93,42.6,1.22,1.27,11.77,0.00,1.88
25.3,-33.8,95,20200524,27.12,9.22,90.82,28.32,1.06,1.17,12.44,0.00,2.15
25.3,-33.8,95,20200525,26.15,10.55,71.65,20.34,0.85,4.12,11.72,1.69,4.66
25.3,-33.8,95,20200526,13.64,7.67,70.96,52.78,0.8,5.32,9.65,0.76,2.49
25.3,-33.8,95,20200527,16.05,7.53,64.43,42.33,0.72,3.27,9.6,0.15,2.54
25.3,-33.8,95,20200528,22.87,9.97,48.47,28.29,0.82,3.49,10.66,0.00,3.65
25.3,-33.8,95,20200529,17.57,11.63,75.1,53.3,1.26,3.32,0.83,0.89,1.60
25.3,-33.8,95,20200530,19.55,8.9,82,52.84,1.18,1.38,10.5,0.00,1.47
25.3,-33.8,95,20200531,28.09,9.1,90.65,20.03,0.88,1.95,12.24,0.00,3.01
25.3,-33.8,95,20200601,23.26,10.8,74.64,33.41,1.13,1.56,11.85,0.00,2.03
25.3,-33.8,95,20200602,28.73,11.98,77.12,21.5,1.02,2.31,10.89,0.00,3.35
25.3,-33.8,95,20200603,20.77,11.36,79.8,54.44,1.31,1.85,10.05,0.00,1.70
25.3,-33.8,95,20200604,22.93,11.16,86.42,55.36,1.35,1.28,10.9,0.01,1.63
25.3,-33.8,95,20200605,28.31,10.4,81.44,23.1,0.95,1.76,11.51,0.00,2.77
25.3,-33.8,95,20200606,23.55,11.86,75.01,36.11,1.15,1.4,10.97,0.00,1.92
25.3,-33.8,95,20200607,26.72,11.17,92.87,27.53,1.19,1.58,10.75,0.05,2.27
25.3,-33.8,95,20200608,27.28,9.68,81.5,18.7,0.79,1.88,11.59,0.00,2.87
25.3,-33.8,95,20200609,28,12.86,36.13,20.22,0.66,2.73,11.46,0.00,4.12
25.3,-33.8,95,20200610,25.29,12.78,43.06,19.91,0.71,3.88,11.54,0.00,4.67
25.3,-33.8,95,20200611,16.28,9.29,57.03,34.63,0.71,5.43,9.99,0.51,3.49
25.3,-33.8,95,20200612,15.04,8.62,68.87,47.92,0.82,3.98,7.67,0.20,2.37
25.3,-33.8,95,20200613,18.22,7.85,59.98,42.61,0.82,2.34,10.12,0.00,2.12
25.3,-33.8,95,20200614,19.71,7.02,61.86,22.62,0.66,2.66,11.48,0.00,2.72
25.3,-33.8,95,20200615,17.24,9.41,81.92,54.95,1.13,1.63,7.91,0.89,1.30
25.3,-33.8,95,20200616,18.8,9.13,87.99,53.65,1.17,1.61,10.6,0.01,1.42
25.3,-33.8,95,20200617,20.72,7.08,91.14,40.83,0.93,1.38,11.08,0.00,1.65
25.3,-33.8,95,20200618,22.18,6.99,55.7,32.53,0.78,2.14,11.24,0.00,2.47
25.3,-33.8,95,20200619,24.43,9.08,58.83,24.47,0.72,2.84,11.41,0.00,3.46
25.3,-33.8,95,20200620,24.94,14.14,53.6,23.49,0.79,2.65,10.99,0.00,3.53
25.3,-33.8,95,20200621,20.11,12.27,76.1,45.56,1.18,2.44,9.99,0.14,2.06
25.3,-33.8,95,20200622,22.12,9.03,86.16,37.52,0.99,1.2,10.77,0.01,1.64
25.3,-33.8,95,20200623,26.11,8.38,63.57,21.65,0.73,2.33,11.39,0.00,3.18
25.3,-33.8,95,20200624,27.17,10.06,34.69,15.34,0.5,3.19,11.52,0.00,4.53
25.3,-33.8,95,20200625,27.04,16,33.09,18.29,0.54,3.18,11.41,0.00,4.79
25.3,-33.8,95,20200626,19.29,9.38,76.07,47.81,1,2.11,8.36,1.20,1.90
25.3,-33.8,95,20200627,22.09,7.7,63.29,24.42,0.76,4.54,11.24,1.33,3.93
25.3,-33.8,95,20200628,16.34,11.72,64.82,46.41,0.96,4.59,6.11,2.10,2.70
25.3,-33.8,95,20200629,19.12,10.01,70.96,50.11,1.09,3.78,8.94,0.11,2.38
25.3,-33.8,95,20200630,18.86,9.85,84.64,48.63,1.11,1.79,10.33,0.03,1.62
25.3,-33.8,95,20200701,25.27,8.59,71.19,22.59,0.78,2.29,11.53,0.00,3.01
25.3,-33.8,95,20200702,21.88,7.35,65.92,30.48,0.9,3.08,11.15,0.00,2.84
25.3,-33.8,95,20200703,17.94,8.03,76.15,46.31,1.01,1.99,10.65,0.01,1.65
25.3,-33.8,95,20200704,22.33,6.61,79.81,30.45,0.91,2.4,11.41,0.00,2.48
25.3,-33.8,95,20200705,22,8.83,79.39,34.53,1.05,2.71,11.35,0.00,2.47
25.3,-33.8,95,20200706,26.48,9,91.69,20.4,0.82,2.23,11.47,0.00,3.11
25.3,-33.8,95,20200707,17,8.4,72.12,48.96,1.03,3.19,9.5,0.02,1.88
25.3,-33.8,95,20200708,21.76,5.95,85.49,37.18,0.87,1.75,11.5,0.00,2.08
25.3,-33.8,95,20200709,28.47,11.51,36.06,22.26,0.86,4.24,9.79,0.01,5.18
25.3,-33.8,95,20200710,19.4,11.13,87.99,56.87,1.21,1.76,8.25,0.46,1.61
25.3,-33.8,95,20200711,14.62,8.6,78.99,46.01,0.83,4.45,8.11,0.91,2.43
25.3,-33.8,95,20200712,19.26,4.72,76.21,29.74,0.63,2.33,11.93,0.00,2.51
25.3,-33.8,95,20200713,20.92,11.39,54.22,18.9,0.61,5.08,9.89,0.35,4.89
25.3,-33.8,95,20200714,11.97,7.56,78.46,46.2,0.76,4.54,8.67,0.46,2.18
25.3,-33.8,95,20200715,17.35,5.81,74.5,32.25,0.66,1.79,12.19,0.03,2.02
25.3,-33.8,95,20200716,21.36,3.61,67.18,22,0.55,1.4,12.36,0.00,2.12
25.3,-33.8,95,20200717,24.52,6.04,42.44,13.73,0.37,2.7,12.74,0.00,3.91
25.3,-33.8,95,20200718,26.51,12.28,34.91,14.17,0.49,3.19,12.87,0.00,4.77
25.3,-33.8,95,20200719,22.05,8.14,81.16,36.35,0.98,1.51,12.38,0.00,2.03
25.3,-33.8,95,20200720,24.24,9.04,61.58,23.03,0.85,1.76,12.8,0.00,2.60
25.3,-33.8,95,20200721,26.35,11.43,93.71,22.89,0.87,1.54,12.44,0.04,2.67
25.3,-33.8,95,20200722,22.82,8.31,57.31,29.1,0.87,1.39,12.63,0.00,2.17
25.3,-33.8,95,20200723,25.7,9.42,57.87,20.68,0.7,1.55,12.48,0.00,2.71
25.3,-33.8,95,20200724,26.62,8.7,42.98,16.68,0.48,1.84,13.12,0.00,3.28
25.3,-33.8,95,20200725,25.96,10.71,36.36,16.75,0.49,3.1,13.06,0.00,4.63
25.3,-33.8,95,20200726,16.83,11.13,79.89,56.74,1.13,3.27,9.89,0.90,2.03
25.3,-33.8,95,20200727,17.41,8.21,85.17,48.16,0.97,1.53,12.91,0.04,1.76
25.3,-33.8,95,20200728,24.08,7.2,74.34,27.87,0.95,2.46,13.13,0.00,3.00
25.3,-33.8,95,20200729,19.58,10.34,84.83,47.09,1.09,2.44,11.84,0.00,2.30
25.3,-33.8,95,20200730,18.53,9.8,68.32,50.48,1.1,3.06,10.51,0.00,2.25
25.3,-33.8,95,20200731,22.11,7.99,89.46,36.17,1.05,1.37,13.25,0.00,2.09
25.3,-33.8,95,20200801,21.47,7.63,87.23,44.47,1.11,1.51,13.58,0.00,2.05
25.3,-33.8,95,20200802,30,8.62,82.48,15.11,0.63,2.58,14.08,0.00,4.49
25.3,-33.8,95,20200803,28.36,11.06,54.2,15.95,0.82,2.69,13.86,0.00,4.28
25.3,-33.8,95,20200804,16.75,9.67,80.2,59.62,1.08,3.72,6.8,0.45,2.06
25.3,-33.8,95,20200805,13.63,7.86,85.02,64.83,1.04,1.28,5.21,4.57,1.05
25.3,-33.8,95,20200806,14.08,7.3,82.11,56.56,0.96,3.69,9.35,0.91,1.81
25.3,-33.8,95,20200807,18.12,7.65,72.63,42.53,0.92,1.79,13.73,0.00,2.15
25.3,-33.8,95,20200808,26.49,6.03,86.42,23.04,0.73,2.14,14.24,0.00,3.55
25.3,-33.8,95,20200809,20.45,11.02,48.16,30.1,0.73,3.47,13.08,0.07,3.89
25.3,-33.8,95,20200810,17.71,8.06,58.12,42.36,0.89,2.91,10.26,0.00,2.52
25.3,-33.8,95,20200811,22.06,6.78,88.57,25.41,0.93,3.41,15.03,0.00,3.43
25.3,-33.8,95,20200812,19.65,8.05,82.83,32.19,0.82,2.81,14.99,0.00,3.11
25.3,-33.8,95,20200813,16.49,8.47,73.53,42.73,0.93,4.11,9.02,1.48,2.55
25.3,-33.8,95,20200814,20.77,5.86,82.38,35.12,0.91,1.25,15.26,0.00,2.26
