Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
29.7,-23.8,1217,19901029,29.19,9.95,82.54,30.36,1.18,2.57,28.46,0.14,6.34
29.7,-23.8,1217,19901030,29.22,13.63,61.57,26.93,1.06,3.38,28.96,0.07,7.25
29.7,-23.8,1217,19901031,27.37,14.2,55.62,27.63,1.14,4.67,29.17,0.00,7.36
29.7,-23.8,1217,19901101,26.32,15.17,84.35,42.25,1.47,2.86,20.94,0.21,5.05
29.7,-23.8,1217,19901102,32.26,14.72,71.44,25.37,1.27,2.32,28.27,0.24,6.90
29.7,-23.8,1217,19901103,30.61,15.61,73.98,29.5,1.37,3.03,28.57,0.02,7.05
29.7,-23.8,1217,19901104,33.05,15.75,69.43,25.72,1.41,2.18,28.22,0.70,6.87
29.7,-23.8,1217,19901105,35.18,16.87,70.17,20.39,1.34,1.91,28.21,2.12,7.06
29.7,-23.8,1217,19901106,24.77,9.51,90.48,53.71,1.11,6.73,23.04,0.23,6.18
29.7,-23.8,1217,19901107,16.45,8.37,85.25,57.44,0.95,5.59,18.96,0.19,3.79
29.7,-23.8,1217,19901108,19,9.57,86.46,52.41,1.05,3.43,17.62,0.07,3.78
29.7,-23.8,1217,19901109,28.21,11.19,75.09,29.14,1.08,1.96,29.2,0.00,6.16
29.7,-23.8,1217,19901110,29.47,13.28,65.65,27.76,1.14,3.25,29.58,0.00,7.21
29.7,-23.8,1217,19901111,32.2,13.84,67.1,22.04,1.11,2.64,29.98,0.00,7.46
29.7,-23.8,1217,19901112,33.18,15.18,58.6,20.59,1.09,2.83,30.34,0.00,7.93
29.7,-23.8,1217,19901113,30.96,17.82,58.64,29.78,1.38,4.56,29.92,0.00,8.31
29.7,-23.8,1217,19901114,35.72,18.61,70.28,20.27,1.39,3.78,27.94,0.76,8.79
29.7,-23.8,1217,19901115,27.98,16.03,89.51,47.88,1.61,5.29,24.45,5.08,6.43
29.7,-23.8,1217,19901116,20.51,13.52,90.76,58.4,1.38,4.48,20.15,0.26,4.13
29.7,-23.8,1217,19901117,25.52,13.01,88.1,46.9,1.45,2.91,22.3,0.04,4.95
29.7,-23.8,1217,19901118,29.73,13.28,86.06,30.14,1.43,1.91,28.42,0.05,6.14
29.7,-23.8,1217,19901119,33.28,15.31,71.06,19.84,1.36,2.23,26.95,0.82,6.86
29.7,-23.8,1217,19901120,29.52,18.28,81.07,39.55,1.77,3.18,23,6.95,5.95
29.7,-23.8,1217,19901121,30.25,17.77,86.74,42.49,1.76,2.26,26.92,15.96,6.20
29.7,-23.8,1217,19901122,25.91,16.99,88.81,50.53,1.73,3.4,24.91,10.78,5.41
29.7,-23.8,1217,19901123,30.25,18.08,78.78,41.86,1.77,2.05,23.45,19.62,5.64
29.7,-23.8,1217,19901124,26.43,18.33,92.86,60.33,1.79,2.22,20.38,7.59,4.70
29.7,-23.8,1217,19901125,23,13.83,86.28,56.05,1.37,4.12,25.45,0.43,5.27
29.7,-23.8,1217,19901126,19.28,12.52,86.84,55.06,1.22,4.11,19.19,0.76,4.03
29.7,-23.8,1217,19901127,24.21,11.15,85.11,46.2,1.27,2.45,28.31,0.00,5.44
29.7,-23.8,1217,19901128,28.13,10.69,79.99,28.29,1.16,2.33,31.48,0.00,6.58
29.7,-23.8,1217,19901129,29.49,12.38,69.53,26.67,1.11,2.52,31.37,0.00,7.07
29.7,-23.8,1217,19901130,31.12,14.21,58.53,25.3,1.13,2.5,31.2,0.00,7.40
29.7,-23.8,1217,19901201,33.79,15.67,56.49,16.88,0.98,3.11,31.52,0.00,8.61
29.7,-23.8,1217,19901202,27.57,17.26,85.38,47.58,1.7,5.1,25.28,1.00,6.34
29.7,-23.8,1217,19901203,23.63,16.89,84.8,59.83,1.74,4.36,18.52,2.39,4.28
29.7,-23.8,1217,19901204,25.87,17.24,88.52,60.88,1.82,3.09,20.59,1.76,4.70
29.7,-23.8,1217,19901205,29.66,16.6,85.22,42.24,1.86,1.56,25.8,19.92,5.54
29.7,-23.8,1217,19901206,25.5,17.9,93.65,61.21,1.9,2.72,19.71,21.21,4.40
29.7,-23.8,1217,19901207,25.64,18.05,90.52,60.13,2.06,2.02,20.18,23.52,4.19
29.7,-23.8,1217,19901208,26.83,17.65,86.1,54.03,1.98,2.15,21.34,1.72,4.61
29.7,-23.8,1217,19901209,26.09,18.14,83.92,55.68,1.96,3.25,23.81,2.57,5.06
29.7,-23.8,1217,19901210,26.44,15.95,81.17,42.06,1.53,3.43,29.79,0.12,6.38
29.7,-23.8,1217,19901211,25.89,14.86,83.68,40.73,1.48,2.38,22.86,0.29,5.09
29.7,-23.8,1217,19901212,28.55,15.32,79.75,37.7,1.56,1.95,27.68,1.07,5.94
29.7,-23.8,1217,19901213,29.57,17.81,82.27,46.14,1.81,1.97,27.47,1.79,6.05
29.7,-23.8,1217,19901214,29.2,18.24,80.12,47.06,1.79,1.66,26.58,11.08,5.79
29.7,-23.8,1217,19901215,28.28,18.72,84,49.47,1.79,2.2,23.58,14.66,5.48
29.7,-23.8,1217,19901216,28.28,18.81,89.5,54.1,1.89,2.81,25.4,10.41,5.82
29.7,-23.8,1217,19901217,31.9,19.59,85.43,38.61,1.79,4.16,27.97,1.22,7.69
29.7,-23.8,1217,19901218,29.75,19.52,76.67,42.52,1.83,2.85,25.85,2.80,6.33
29.7,-23.8,1217,19901219,25.36,16.77,87.22,60.39,1.84,3.87,19.75,1.99,4.53
29.7,-23.8,1217,19901220,22.13,15.77,84.47,62.65,1.59,3.62,17.22,1.70,3.91
29.7,-23.8,1217,19901221,26.36,15.44,87.54,47.07,1.59,2.81,24.82,0.15,5.46
29.7,-23.8,1217,19901222,30.61,14.63,80.6,27.66,1.44,1.92,31.31,0.02,6.79
29.7,-23.8,1217,19901223,32.08,17.19,74.84,22.11,1.3,1.82,31.04,0.07,7.12
29.7,-23.8,1217,19901224,32.55,18.22,61.13,26.68,1.44,2.22,28.93,0.02,7.17
29.7,-23.8,1217,19901225,31.43,19.26,81.88,42.96,1.83,2.25,27.36,5.91,6.55
29.7,-23.8,1217,19901226,23.89,16.19,88.05,58.43,1.69,4.26,20.16,2.68,4.54
29.7,-23.8,1217,19901227,23.45,14.17,85.19,60.63,1.42,3.1,19.78,0.44,4.52
29.7,-23.8,1217,19901228,27.18,14.01,86.2,45.37,1.48,1.8,20.97,0.05,4.77
29.7,-23.8,1217,19901229,31.16,15.05,80.92,28.17,1.44,1.9,30.45,0.17,6.77
29.7,-23.8,1217,19901230,31.07,17.6,76.14,33.05,1.57,2.51,26.63,4.68,6.63
29.7,-23.8,1217,19901231,26.96,17.75,89.38,54.19,1.83,2.79,21.94,0.82,5.07
29.7,-23.8,1217,19910101,31.07,17.11,85.62,34.2,1.7,1.84,28.3,3.86,6.36
29.7,-23.8,1217,19910102,22.62,16.83,88.41,61.96,1.69,4.25,20.02,0.82,4.31
29.7,-23.8,1217,19910103,28.17,16.09,86.99,48.65,1.71,2.32,24.54,0.40,5.49
29.7,-23.8,1217,19910104,30.65,16.03,81.15,35.56,1.6,2.86,31.15,0.27,7.16
29.7,-23.8,1217,19910105,27.65,18.11,88.23,50.59,1.82,4,25.57,1.26,6.03
29.7,-23.8,1217,19910106,28.65,17.34,85.48,39.58,1.65,3.12,27.99,0.14,6.51
29.7,-23.8,1217,19910107,30.06,18.42,81.54,39.26,1.73,2.9,26.84,0.22,6.55
29.7,-23.8,1217,19910108,31.2,20.36,75.44,36.3,1.76,2.17,25.02,7.52,6.28
29.7,-23.8,1217,19910109,22.4,15.13,93.93,77.64,1.66,3.87,11.24,23.08,3.07
29.7,-23.8,1217,19910110,20.39,14.43,82.48,58.5,1.35,2.59,15.19,0.02,3.52
29.7,-23.8,1217,19910111,27.24,11.52,87.38,40.33,1.39,1.36,28.83,0.00,5.58
29.7,-23.8,1217,19910112,30.32,14.69,74.72,31.61,1.44,2.7,29.96,0.02,6.93
29.7,-23.8,1217,19910113,26.7,14.04,84.35,31.63,1.43,3.38,31.02,0.02,6.52
29.7,-23.8,1217,19910114,24.95,17.2,90.54,65.95,1.98,3.46,18.47,4.35,3.98
29.7,-23.8,1217,19910115,26.37,18.58,89.8,54.37,1.96,3.49,22.29,7.42,5.01
29.7,-23.8,1217,19910116,29.84,17.29,86.52,38.97,1.81,1.37,27.52,0.85,5.80
29.7,-23.8,1217,19910117,27.12,18.98,85.76,64.81,2.04,2.62,21.49,6.24,4.82
29.7,-23.8,1217,19910118,26.41,18.1,90.84,56.58,1.92,2.07,19.23,0.89,4.33
29.7,-23.8,1217,19910119,30.48,16.7,89.7,36.28,1.76,1.73,29.48,0.08,6.31
29.7,-23.8,1217,19910120,31.17,18.16,80.13,36.54,1.84,2.75,28.73,0.40,6.78
29.7,-23.8,1217,19910121,30.81,19.33,73.2,32.52,1.65,3.28,28.72,0.00,7.30
29.7,-23.8,1217,19910122,32.44,20.03,64.88,32.7,1.7,2.27,28.59,0.25,7.02
29.7,-23.8,1217,19910123,30.61,20.95,65.83,40.6,1.85,1.97,24.44,3.58,5.94
29.7,-23.8,1217,19910124,29.54,19.35,86.16,54.5,1.94,2.83,24.18,15.69,5.87
29.7,-23.8,1217,19910125,26.36,18.69,87.73,57.18,1.94,3.37,23.25,1.78,5.15
29.7,-23.8,1217,19910126,26.87,17.97,90.5,49.08,1.91,3.44,24.84,3.03,5.43
29.7,-23.8,1217,19910127,28.83,18.88,88.24,43.81,1.94,2.5,24.94,1.46,5.67
29.7,-23.8,1217,19910128,25.49,18.8,84.56,64.95,1.98,3.79,22.33,2.14,4.83
29.7,-23.8,1217,19910129,27.42,18.35,89.33,62.53,1.98,2.84,22.73,0.90,5.08
29.7,-23.8,1217,19910130,28.34,18.74,85.07,52.51,1.98,2.96,24.31,4.36,5.54
29.7,-23.8,1217,19910131,29.81,16.84,89.75,43.49,1.8,1.7,27.47,0.52,5.86
29.7,-23.8,1217,19910201,28.11,18.93,83.33,47.01,1.87,2.14,23.81,15.33,5.35
29.7,-23.8,1217,19910202,26.32,17.85,93.16,61.77,1.91,1.8,22.28,6.94,4.64
29.7,-23.8,1217,19910203,28.18,17.88,89.33,47.09,1.9,1.43,25.66,1.12,5.29
29.7,-23.8,1217,19910204,28.07,18.32,86.94,41.2,1.71,3.78,26.11,0.42,6.31
29.7,-23.8,1217,19910205,29.51,17.55,91.37,40.44,1.76,2.44,26.52,0.02,6.04
29.7,-23.8,1217,19910206,30.42,18,84.88,36.86,1.84,1.65,25.4,0.82,5.65
29.7,-23.8,1217,19910207,31.11,19.01,81.62,36.09,1.8,2.42,26.62,0.68,6.39
29.7,-23.8,1217,19910208,28.93,19.16,91.7,47.86,1.92,3.6,24.5,1.80,5.98
29.7,-23.8,1217,19910209,22.95,17.87,90.22,66.55,1.87,3.45,13.56,3.89,3.27
29.7,-23.8,1217,19910210,25.8,16.45,87.61,57.2,1.75,4.07,19.82,0.41,4.77
29.7,-23.8,1217,19910211,26.18,16.93,87.71,49.23,1.61,4.02,22.51,1.24,5.51
29.7,-23.8,1217,19910212,28.86,14.65,86.05,33.86,1.36,2.36,29.79,0.00,6.46
29.7,-23.8,1217,19910213,30.77,15.37,90.65,29.22,1.59,2.16,28.38,0.00,6.33
29.7,-23.8,1217,19910214,27.69,18.24,92.19,47.24,1.88,2.76,23.4,1.82,5.28
29.7,-23.8,1217,19910215,28.83,18.21,89.01,46.04,1.81,1.37,22.41,0.90,4.89
29.7,-23.8,1217,19910216,26.96,18.32,87.33,60.73,1.96,2.84,19.87,13.82,4.59
29.7,-23.8,1217,19910217,24.86,17.35,93.42,67.48,1.93,2.12,14.71,3.61,3.35
29.7,-23.8,1217,19910218,23.58,17.86,92.21,74.12,2.01,1.62,12.11,12.86,2.71
29.7,-23.8,1217,19910219,23.86,16.68,89.66,59.78,1.74,1.73,19.47,14.96,3.94
29.7,-23.8,1217,19910220,26.88,14.43,92.03,39.03,1.54,2.42,25.48,0.10,5.36
29.7,-23.8,1217,19910221,28.45,14.09,85.89,31.97,1.48,1.63,26.29,0.00,5.43
29.7,-23.8,1217,19910222,30.13,15.1,84.32,27.79,1.47,1.92,27.96,0.00,6.08
29.7,-23.8,1217,19910223,32.24,14.17,89.08,17.88,1.32,2.09,28.69,0.00,6.63
29.7,-23.8,1217,19910224,31.84,16.09,82.48,25.18,1.45,1.68,27.03,0.00,6.09
29.7,-23.8,1217,19910225,32.18,17.74,83.37,29.06,1.8,2.35,25.26,1.16,6.15
29.7,-23.8,1217,19910226,29.01,18.76,88.34,44.07,1.87,2.21,21.88,1.73,5.13
29.7,-23.8,1217,19910227,28.57,18.46,87.39,43.88,1.84,1.94,20.09,1.54,4.71
29.7,-23.8,1217,19910228,29.91,16.2,91.02,40.88,1.73,1.78,24.76,1.12,5.39
29.7,-23.8,1217,19910301,33.32,18.53,80.43,25.47,1.61,2.4,25.38,1.16,6.58
29.7,-23.8,1217,19910302,29.59,16.93,88.28,44.49,1.86,1.85,23.92,4.03,5.20
29.7,-23.8,1217,19910303,30.49,18.34,82.11,39.46,1.85,1.42,23.9,5.57,5.21
29.7,-23.8,1217,19910304,30.9,19.41,84.5,43.79,1.95,2.07,23.54,10.58,5.52
29.7,-23.8,1217,19910305,26.22,17.95,87.95,59.68,1.93,3.04,20.33,1.50,4.48
29.7,-23.8,1217,19910306,27.77,17.14,90.05,50.07,1.77,3.48,23.78,1.80,5.49
29.7,-23.8,1217,19910307,26.84,16.8,88.59,45.64,1.59,3.54,24.23,0.46,5.62
29.7,-23.8,1217,19910308,28.94,15.42,94.72,35.44,1.57,1.79,24,0.09,5.17
29.7,-23.8,1217,19910309,27.57,16.53,76.76,45.86,1.64,1.83,23.22,2.31,4.92
29.7,-23.8,1217,19910310,30.07,15.95,81.87,34.35,1.62,1.45,24.36,0.10,5.17
29.7,-23.8,1217,19910311,29.14,17.16,85.25,41.07,1.74,3.09,22.74,0.51,5.54
29.7,-23.8,1217,19910312,24.9,16.46,90.87,60.99,1.74,4.59,20.77,2.61,4.63
29.7,-23.8,1217,19910313,23.48,15.54,89.01,59.66,1.63,2.65,15.04,0.33,3.46
29.7,-23.8,1217,19910314,29.94,13.71,97.97,35.3,1.57,1.89,24.68,0.07,5.29
29.7,-23.8,1217,19910315,24.27,16.57,90.72,57.13,1.49,3.92,18.94,0.36,4.73
29.7,-23.8,1217,19910316,20.95,15.45,90.9,70.18,1.58,3.19,11.03,7.57,2.79
29.7,-23.8,1217,19910317,21.38,14.2,92.58,69.26,1.67,3.57,13.11,3.89,2.75
29.7,-23.8,1217,19910318,21.53,15.37,94.24,67.62,1.77,2.86,11.19,1.50,2.45
29.7,-23.8,1217,19910319,25.29,16.39,94.22,50.69,1.81,0.95,14.78,0.52,3.06
29.7,-23.8,1217,19910320,27.1,15.13,95.02,44.16,1.83,1.32,21.13,1.06,4.11
29.7,-23.8,1217,19910321,28.47,17.82,92.91,43.39,1.9,1.47,20.93,1.08,4.39
29.7,-23.8,1217,19910322,26.25,16.96,93.92,55.23,1.84,2.69,20.61,4.21,4.37
29.7,-23.8,1217,19910323,25.25,15.39,94.6,49.21,1.66,2.77,18.65,0.14,4.08
29.7,-23.8,1217,19910324,23.14,16.04,93.19,60.73,1.71,3.23,13.71,6.37,3.25
29.7,-23.8,1217,19910325,18.56,13.94,96.64,70.06,1.54,4.09,11.03,10.00,2.31
29.7,-23.8,1217,19910326,19.82,11.56,93.96,57.59,1.32,3.1,14.37,1.29,2.98
29.7,-23.8,1217,19910327,23.4,10.64,94.91,42.12,1.3,1.82,20.29,0.01,3.80
29.7,-23.8,1217,19910328,24.23,10.08,92.32,33.61,1.26,1.86,22.28,0.02,4.14
29.7,-23.8,1217,19910329,23.47,10.32,91.11,35.43,1.2,1.95,23.53,0.00,4.26
29.7,-23.8,1217,19910330,24.9,10.34,84.67,34.35,1.22,1.41,21.52,0.15,3.99
29.7,-23.8,1217,19910331,24.17,13.37,88.89,42.49,1.44,1.84,18.46,0.63,3.70
29.7,-23.8,1217,19910401,22.77,13.11,92.95,52.58,1.45,2.46,15.45,1.20,3.31
29.7,-23.8,1217,19910402,25.05,10.63,97.84,36.96,1.33,2.05,20.13,0.02,4.00
29.7,-23.8,1217,19910403,27.2,12.23,93.62,24.24,1.31,2.23,21.54,0.02,4.64
29.7,-23.8,1217,19910404,27.68,12.26,98.44,17.07,1.07,2.04,22.58,0.00,4.93
29.7,-23.8,1217,19910405,29.3,12.16,90.34,21.56,1.21,2.01,21.58,0.00,4.88
29.7,-23.8,1217,19910406,30.4,14.18,89.24,19.68,1.18,3.17,22.58,0.00,6.06
29.7,-23.8,1217,19910407,25.06,12.05,66.61,15.23,0.75,4.76,23.65,0.00,6.59
29.7,-23.8,1217,19910408,20.61,7.93,72.32,29.76,0.74,3.53,23.19,0.00,4.78
29.7,-23.8,1217,19910409,21.27,7.83,94.35,30.55,0.96,2.1,21.8,0.00,3.85
29.7,-23.8,1217,19910410,25.24,7.26,88.17,24.68,0.92,1.67,22.62,0.00,4.24
29.7,-23.8,1217,19910411,23.97,11.35,73.85,35.94,1.08,2.73,22.25,0.00,4.57
29.7,-23.8,1217,19910412,23.86,10.23,97.09,37.76,1.18,2.4,21.34,0.00,4.12
29.7,-23.8,1217,19910413,24.09,10.52,95.52,31.29,1.12,2.09,21.48,0.00,4.12
29.7,-23.8,1217,19910414,25.64,10.07,85.53,25.56,1.02,1.32,21.87,0.00,3.96
29.7,-23.8,1217,19910415,27.52,11.22,75.88,23.02,1.05,1.62,20.74,0.00,4.26
29.7,-23.8,1217,19910416,26.32,12.74,79.22,29.3,1.18,2.08,19.16,0.01,4.22
29.7,-23.8,1217,19910417,25.14,10.85,93.55,33.32,1.14,2.19,20.98,0.00,4.20
29.7,-23.8,1217,19910418,24.47,9.93,84.8,30.03,1.06,2.33,21.17,0.00,4.23
29.7,-23.8,1217,19910419,23.27,11.71,94.02,33.12,1.1,3.3,20.25,0.02,4.41
29.7,-23.8,1217,19910420,23.34,9.9,87.16,32.59,1.01,2.28,20.85,0.00,4.04
29.7,-23.8,1217,19910421,25.36,9.75,79.52,20.13,0.81,0.89,21.22,0.00,3.50
29.7,-23.8,1217,19910422,24.46,12.56,64.35,30.13,0.98,2.62,20.75,0.00,4.55
29.7,-23.8,1217,19910423,23.02,11.48,95.58,31.96,1.19,2.83,19.21,0.03,3.90
29.7,-23.8,1217,19910424,24.57,10.33,86.82,34.26,1.13,1.11,19.94,0.00,3.38
29.7,-23.8,1217,19910425,24.97,10.3,86.46,35.61,1.17,2.49,19.62,0.00,4.04
29.7,-23.8,1217,19910426,23.55,11.13,95.64,40.18,1.26,2.15,17.71,0.00,3.45
29.7,-23.8,1217,19910427,25.63,10.63,89.34,30.11,1.17,1.26,19.97,0.00,3.51
29.7,-23.8,1217,19910428,26.58,11.04,85.62,25.27,1.12,1.43,18.8,0.00,3.63
29.7,-23.8,1217,19910429,23.49,12.35,86.61,43.01,1.36,2.14,16.7,3.07,3.27
29.7,-23.8,1217,19910430,23.99,11.26,95.64,35.12,1.21,1.96,18.15,0.05,3.49
29.7,-23.8,1217,19910501,25.21,9.79,86.93,32.54,1.12,1.53,18.48,0.00,3.44
29.7,-23.8,1217,19910502,26.52,10.67,82.32,20.73,0.96,1.78,18.69,0.00,3.90
29.7,-23.8,1217,19910503,27.16,12.12,72.63,17.19,0.93,2.08,18.64,0.00,4.26
29.7,-23.8,1217,19910504,25,11.6,93.18,33.02,1.25,1.42,17.44,0.53,3.21
29.7,-23.8,1217,19910505,25.89,11.19,81.77,20.04,0.96,1.86,18.42,0.01,3.85
29.7,-23.8,1217,19910506,24.75,12.47,66.4,18.48,0.8,2.31,19.08,0.00,4.29
29.7,-23.8,1217,19910507,24.49,9.51,80.43,29.67,1.02,1.2,17.58,0.32,3.08
29.7,-23.8,1217,19910508,26.22,10.59,80.17,22.3,1,1.64,17.81,0.82,3.58
29.7,-23.8,1217,19910509,25.44,10.31,85.6,24.27,0.97,1.59,17.89,0.00,3.47
29.7,-23.8,1217,19910510,25.1,11.42,65.36,24.01,0.95,1.28,18.05,0.02,3.27
29.7,-23.8,1217,19910511,24.7,11.33,76.8,24.46,1.1,2.29,15.75,2.84,3.57
29.7,-23.8,1217,19910512,15.13,9.51,95.9,62.29,1.04,3.26,9.62,5.34,2.09
29.7,-23.8,1217,19910513,17.21,7.98,91.59,47.55,1.03,2.07,14.35,3.03,2.33
29.7,-23.8,1217,19910514,17.53,9,94.82,54.87,1.14,1.42,11.35,0.55,1.91
29.7,-23.8,1217,19910515,20.01,8.46,99.72,49.04,1.18,1.27,12.58,0.29,2.12
29.7,-23.8,1217,19910516,20.29,7.7,97.08,48.28,1.2,1.42,13.52,0.27,2.19
29.7,-23.8,1217,19910517,21.78,7.98,93.65,34.2,1.07,1.53,17.42,0.00,2.79
29.7,-23.8,1217,19910518,22.03,8.34,93.45,28.63,1.02,1.17,17.22,0.00,2.67
29.7,-23.8,1217,19910519,22.35,8.18,90.91,34.46,1.03,1.26,17.39,0.00,2.73
29.7,-23.8,1217,19910520,23.32,9.25,78.25,25.79,0.89,1.47,17.51,0.00,3.06
29.7,-23.8,1217,19910521,24.29,9.04,68.85,21.22,0.81,0.99,17.46,0.00,2.78
29.7,-23.8,1217,19910522,25.11,10.29,69.72,18.55,0.77,1.54,17.48,0.00,3.34
29.7,-23.8,1217,19910523,25.47,10.24,64.98,18.36,0.73,1.35,17.19,0.00,3.19
29.7,-23.8,1217,19910524,25.42,11.89,57.34,19.28,0.76,1.77,17.09,0.00,3.58
29.7,-23.8,1217,19910525,26.08,11.6,56.33,14.19,0.55,3.48,17.2,0.00,5.33
29.7,-23.8,1217,19910526,18.53,8.3,79.32,51.07,1.01,2.91,12.96,0.16,2.59
29.7,-23.8,1217,19910527,22.46,6.8,97.51,24.87,0.87,2.47,16.69,0.00,3.35
29.7,-23.8,1217,19910528,17.51,8.13,96.3,51.25,1,3.72,13.27,0.03,2.63
29.7,-23.8,1217,19910529,18.15,5.27,98.6,38.37,0.86,2.12,15.57,0.00,2.51
29.7,-23.8,1217,19910530,18.91,5.24,81.86,32.65,0.75,1.05,16.59,0.00,2.29
29.7,-23.8,1217,19910531,21.71,5.03,79.86,22.01,0.67,2.46,16.73,0.00,3.42
29.7,-23.8,1217,19910601,19.27,7.42,67.5,39.01,0.89,3.32,16.26,0.00,3.15
29.7,-23.8,1217,19910602,19.25,5.74,99.29,39.78,0.97,1.95,15.02,0.00,2.40
29.7,-23.8,1217,19910603,20.47,4.46,95.32,28.37,0.86,1.71,16.31,0.00,2.59
29.7,-23.8,1217,19910604,20.65,6.56,92.73,25.69,0.85,1.29,16.41,0.00,2.47
29.7,-23.8,1217,19910605,19.89,5.96,85.31,27.06,0.81,1.96,16.43,0.00,2.75
29.7,-23.8,1217,19910606,15.33,6.04,97.59,45.28,0.98,2.68,10.42,0.37,1.80
29.7,-23.8,1217,19910607,15.39,7.55,100,74.06,1.18,2.06,8.61,1.83,1.36
29.7,-23.8,1217,19910608,16.24,8.22,97.03,48.32,1.09,3.46,11.76,0.50,2.04
29.7,-23.8,1217,19910609,14.89,8.61,96.47,64.25,1.12,3.37,8.08,4.52,1.58
29.7,-23.8,1217,19910610,17.87,7.5,95.6,47.12,1.03,2.68,14.15,1.84,2.34
29.7,-23.8,1217,19910611,17.85,6.93,99.37,42.78,0.99,2.21,14.33,0.01,2.27
29.7,-23.8,1217,19910612,19.98,4.8,99.52,36.82,0.89,1.42,15.88,0.00,2.33
29.7,-23.8,1217,19910613,20.49,4.76,90.97,29.65,0.79,2.87,15.99,0.00,3.16
29.7,-23.8,1217,19910614,17.68,6.62,73.28,41.87,0.76,3,14.74,0.16,2.91
29.7,-23.8,1217,19910615,14.29,4.9,67.7,28.73,0.56,2.47,11.9,0.00,2.50
29.7,-23.8,1217,19910616,14.43,1.68,96.09,41.43,0.73,3.15,13.67,0.12,2.18
29.7,-23.8,1217,19910617,13.82,4.37,98.84,53.9,0.86,2.94,10.02,1.60,1.76
29.7,-23.8,1217,19910618,16.58,6.66,89.49,55.42,1,3.29,12,4.20,2.15
29.7,-23.8,1217,19910619,18.04,7.59,95.42,48.98,1.08,2.86,12.33,0.90,2.19
29.7,-23.8,1217,19910620,16.04,8.49,97.06,61.1,1.14,2.82,10.06,3.11,1.73
29.7,-23.8,1217,19910621,17.2,7.65,100,52.88,1.09,1.74,10.55,1.79,1.75
29.7,-23.8,1217,19910622,19.41,5.32,96.46,27.7,0.77,2.78,16.02,0.00,3.02
29.7,-23.8,1217,19910623,21.79,5.97,76.53,16.95,0.61,2.71,15.9,0.00,3.60
29.7,-23.8,1217,19910624,22.44,7.01,67.08,9.65,0.5,2.9,15.95,0.00,4.04
29.7,-23.8,1217,19910625,25.03,7.78,54.5,14.94,0.64,2.65,15.87,0.00,4.01
29.7,-23.8,1217,19910626,19.3,8.1,74.58,46.92,1.04,3.57,14.92,0.01,2.82
29.7,-23.8,1217,19910627,19.21,8.78,97.04,50.77,1.24,2.54,12.29,0.03,2.09
29.7,-23.8,1217,19910628,22.42,7.35,99.65,32.34,1.08,1.51,15.29,0.00,2.48
29.7,-23.8,1217,19910629,23.28,6.9,90.54,31.55,1.02,1.85,15.68,0.00,2.80
29.7,-23.8,1217,19910630,25.08,8.93,79.86,18.85,0.76,1.62,16.02,0.00,3.13
29.7,-23.8,1217,19910701,24.87,10.04,52.88,20.95,0.79,2.36,16.05,0.00,3.70
29.7,-23.8,1217,19910702,20.05,7.92,95.34,42.93,1.12,2.49,14.68,0.00,2.49
29.7,-23.8,1217,19910703,20.4,8.41,99.88,37.46,1,0.78,14.12,0.03,1.99
29.7,-23.8,1217,19910704,18.99,6.79,81.31,36.5,0.87,2.19,16,0.00,2.66
29.7,-23.8,1217,19910705,20.98,4.98,89.68,32.39,0.86,2.4,15.85,0.00,2.92
29.7,-23.8,1217,19910706,22.95,7.98,89.64,27.18,0.89,2.65,14.18,0.06,3.34
29.7,-23.8,1217,19910707,17.4,6.03,82.97,12.94,0.5,3.91,16.68,0.87,3.91
29.7,-23.8,1217,19910708,17.08,2.5,78.36,23.28,0.53,2.5,16.61,0.00,2.96
29.7,-23.8,1217,19910709,17.45,3.41,84.96,34.9,0.75,1.64,15.44,0.00,2.29
29.7,-23.8,1217,19910710,19,2.48,97.07,27.41,0.66,1.78,16.47,0.00,2.64
29.7,-23.8,1217,19910711,20.99,4.04,75.13,13.64,0.48,1.5,16.85,0.00,2.86
29.7,-23.8,1217,19910712,21.91,4.47,55.47,14.9,0.47,2.13,16.72,0.00,3.47
29.7,-23.8,1217,19910713,18.09,5.35,80.76,37.34,0.88,3.71,14.67,0.02,2.86
29.7,-23.8,1217,19910714,17.08,5.26,94.96,39.49,0.88,2.79,14.99,0.01,2.48
29.7,-23.8,1217,19910715,19.51,2.78,96.57,25.44,0.64,3.22,16.57,0.00,3.44
29.7,-23.8,1217,19910716,17.4,4.29,78.61,31.82,0.71,3.42,16.71,0.00,3.12
29.7,-23.8,1217,19910717,16.17,2.52,96.72,38.23,0.74,2.49,16.59,0.00,2.49
29.7,-23.8,1217,19910718,18.9,0.57,94.08,28.47,0.69,1.3,16.94,0.00,2.39
29.7,-23.8,1217,19910719,21.09,2,87.68,15.58,0.57,1.62,17.3,0.00,2.93
29.7,-23.8,1217,19910720,21.16,2.29,80.39,16.64,0.61,1.61,17.4,0.00,2.92
29.7,-23.8,1217,19910721,22.1,3.46,81.55,16.45,0.59,0.98,17.43,0.00,2.57
29.7,-23.8,1217,19910722,22.66,5.33,60.27,12.37,0.47,1.6,17.62,0.00,3.25
29.7,-23.8,1217,19910723,23.06,5.84,56.44,15.1,0.53,2.44,17.54,0.00,3.93
